year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalNGCane,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAmt,IrrigFreq,MillMudAmt,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH,IrrigAlloc
1991,14/11/1991,318,1990,15-May,6,sugar,alive,3,396,1987,14/10/1990,135,0,0,348,1991,21,2039,6580.43,5747.01,5216.21,158.938,3011.89,13642.2,15632.063,6252.825,76.73,20.409,84.2,48.671,0,2.893,6902.322,6905.215,83237.298,0.873,17,2380,1681.6,1419.536,1253.64,378.988,1167.317,225.611,1392.928,4.297,6882.476,4.082,6886.557,82970.012,200,239.944,330.115,12.573,47.91,3.201,2.768,6938.475,352.513,0.966,4820.7,17.7,1928.3,0,0,17.718,29.034,19.738,204.4,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,4061.6,2758.988,2673.176,2898.787,63.684,51.111,5.76073545807376,0.114103528682028,5.61618374558304,0.79469,30.119,999
1992,13/12/1992,348,1991,15-May,6,sugar,alive,4,395,1987,14/11/1991,135,0,0,348,1992,21,2039,7599.68,6651.27,6026.12,184.578,3353.28,15735.6,15693.454,6277.381,75.998,19.446,108.3,44.167,0,4.082,6882.476,6886.557,82970.012,0.869,18,2520,757.1,762.273,817.287,506.807,1350.773,289.334,1640.106,4.86,6847.584,2.413,6849.997,82522.484,200,284.527,345.065,18.12,17.818,2.759,3.767,7422.452,354.216,0.96,4611.1,16.9,1844.4,0,0,18.559,29.657,20.888,122.8,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3277.1,3026.807,1579.56,1868.894,38.697,20.577,6.09810932775033,0.112540287030229,6.21474747474748,0.92289,33.533,999
1993,15/05/1993,135,0,15-May,6,none,out,-1,0,1987,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,17294.672,6917.869,82.788,0,0,101.6,37.56,2.413,6847.584,6849.997,82522.484,0.864,0,0,311.1,82.333,20.701,249.992,0,149.718,149.718,0.027,6916.811,31.385,6948.196,84264.216,0,0,41.469,0.182,0.37,0.008,0.087,4296.375,354.89,0.713,1785.2,8.5,714.1,0,0,20.264,30.536,20.512,59,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,311.1,249.992,103.034,252.752,0.56,0.378,0,0,0,,0,999
1994,15/08/1994,227,1993,15-May,7,sugar,alive,0,457,1993,15/5/1993,135,0,0,348,1994,21,2039,8770.81,7739.9,7029.76,215.721,3729.83,17410.5,0,0,0,18.367,177.5,159.948,159.948,31.385,6916.811,6948.196,84264.216,0.862,20,2800,457.7,734.731,794.026,384.229,1504.964,324.035,1828.999,5.984,6774.122,3.799,6777.921,81542.46,200,369.773,411.975,16.576,30.656,6.791,3.682,7348.614,356.916,0.986,6119.6,22.5,2447.8,0,0,17.48,28.617,19.366,46.8,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3257.7,3184.229,1528.757,1852.792,54.023,37.447,6.77466978662653,0.117944843053495,6.63756923076923,1.078605,37.298,999
1995,15/09/1995,258,1994,15-May,7,sugar,alive,1,396,1993,15/8/1994,135,0,0,348,1995,21,2039,8101.23,7234.06,6399.61,197.294,3696.77,17016.2,20000.59,8000.236,94.762,20.147,108,59.892,0,3.799,6774.122,6777.921,81542.46,0.854,17,2380,508.6,550.618,669.084,441.299,1392.455,255.066,1647.521,2.043,6762.372,1.449,6763.821,81579.137,200,283.08,335.537,7.668,10.831,2.206,1.9,7413.597,358.708,0.957,4481.6,16.5,1792.7,0,0,18.529,29.133,20.466,55.2,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,2888.6,2821.299,1219.702,1474.768,20.705,13.037,6.99301988197635,0.119752039579465,6.97151943462898,0.98647,36.968,999
1996,14/10/1996,288,1995,15-May,7,sugar,alive,2,395,1993,15/9/1995,135,0,0,348,1996,21,2039,7480.51,6622.69,5979.21,183.383,3548.03,15013,18273.141,7309.256,72.628,20.898,100.5,81.269,17.229,1.449,6762.372,6763.821,81579.137,0.855,19,2660,547.9,805.733,839.468,309.881,1320.934,257.452,1578.386,2.659,6753.89,2.927,6756.817,81559.198,200,275.774,337.547,10.441,10.128,3.786,2.378,7844.736,360.529,0.963,4694.3,17.2,1877.7,0,0,19.266,29.673,20.78,107,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3207.9,2969.881,1645.201,1902.653,24.355,13.914,6.17475919068811,0.116183873906636,5.89655948553055,0.916915,35.48,999
1997,14/11/1997,318,1996,15-May,7,sugar,alive,3,396,1993,14/10/1996,135,0,0,348,1997,21,2039,8087.47,7157.33,6494.72,200.006,3819.81,15927.4,16751.198,6700.48,71.712,20.591,100.2,65.582,1.542,2.927,6753.89,6756.817,81559.198,0.852,18,2520,954.2,1004.679,1006.697,433.551,1213.785,256.497,1470.282,5.215,6748.175,2.717,6750.892,81556.015,200,271.87,330.056,13.932,11.486,3.542,3,7684.886,362.389,0.967,4852.7,17.8,1941.1,0,0,19.541,28.549,20.726,116.8,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3474.2,2953.551,2011.376,2267.873,28.96,15.028,6.77171310060331,0.136032407388515,6.73420875420875,1.00003,38.198,999
1998,15/12/1998,349,1997,15-May,7,sugar,alive,4,396,1993,14/11/1997,135,0,1,348,1998,20,2039,7607.66,6749.79,6032.07,186.773,3726.17,15755.9,17663.163,7065.265,77.341,21.639,99.5,58.124,0,2.717,6748.175,6750.892,81556.015,0.85,18,2520,1416.3,1183.541,1208.904,768.283,1126.274,304.13,1430.404,7.112,6715.298,1.16,6716.458,81008.13,200,253.161,362.008,19.137,52.611,3.207,3.993,8196.68,364.288,0.885,3086.7,11.3,1234.7,0,0,20.835,29.136,19.14,189.6,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3936.3,3288.283,2392.445,2696.575,74.955,55.818,5.67995516201008,0.130573600185682,6.2886531986532,0.933865,37.262,999
1999,15/05/1999,135,0,15-May,7,none,out,-1,0,1993,0.000,135,0,1,349,-1,20,2040,0,0,0,0,0,0,16016.225,6406.49,61.125,0,0,171.575,107.535,1.16,6715.298,6716.458,81008.13,0.845,0,0,601.8,270.729,73.976,364.893,0,248.267,248.267,0.201,6807.799,15.093,6822.892,83197.719,0,0,31.945,0.449,1.282,0.062,0.085,4556.425,365.026,0.424,789.1,3,315.6,0,0,22.633,30.546,18.828,98.7,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,601.8,364.893,344.705,592.972,1.793,1.344,0,0,0,,0,999
2000,14/08/2000,227,1999,15-May,8,sugar,alive,0,457,1999,15/5/1999,135,0,0,348,2000,21,2039,9519,8429.39,7692.71,236.498,3787.79,18262.9,0,0,0,16.8,177.3,180.403,180.403,15.093,6807.799,6822.892,83197.719,0.846,16,2240,1525.8,1144.459,1106.09,662.991,1344.909,285.872,1630.78,9.475,6660.75,3.579,6664.33,80292.538,200,372.311,404.643,9.691,17.944,8.744,2.381,7256.953,367.264,0.993,7100.8,26,2840.3,0,0,18.098,27.667,18.809,136,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3765.8,2902.991,2250.549,2536.421,36.379,26.688,8.14670110930416,0.14502140080207,8.79174721189591,1.18249,37.878,999
2001,14/09/2001,257,2000,15-May,8,sugar,alive,1,396,1999,14/8/2000,135,0,0,348,2001,21,2039,7201.8,6358.32,5715.77,175.156,3320.11,14860.2,21559.17,8623.667,97.813,20.415,94.2,64.874,0.834,3.579,6660.75,6664.33,80292.538,0.836,17,2380,561.3,703.288,757.333,450.212,1246.52,244.247,1490.767,1.928,6659.025,2.677,6661.702,80363.025,200,268.157,324.62,7.977,12.452,2.749,1.916,7415.767,369.246,0.957,4511.4,16.6,1804.6,0,0,17.804,29.071,20.13,52,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,2941.3,2830.212,1460.621,1704.868,23.178,15.201,6.18879433766799,0.117493880666798,6.18925795053004,0.87578,33.201,999
2002,14/10/2002,287,2001,15-May,8,sugar,alive,2,395,1999,14/9/2001,135,0,0,348,2002,21,2039,7410.74,6529.01,5861.25,179.087,3407.8,15494.9,16465.89,6586.355,70.305,20.505,108.1,54.786,0,2.677,6659.025,6661.702,80363.025,0.839,17,2380,810.6,634.959,908.887,363.339,1402.214,245.331,1647.545,4.988,6636.005,2.622,6638.627,80134.299,200,291.459,344.075,9.253,9.676,2.746,2.181,7630.336,371.263,0.969,4973.5,18.3,1989.4,0,0,18.325,30.193,21.2,206,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3190.6,2743.339,1543.846,1789.177,21.675,12.422,6.52806670994726,0.108699307150943,6.32816254416961,0.895435,34.078,999
2003,14/11/2003,318,2002,15-May,8,sugar,alive,3,396,1999,14/10/2002,135,0,0,348,2003,21,2039,7568.26,6621.73,6045.12,184.501,3459.62,15231.4,17398.127,6959.252,82.046,20.164,104.6,53.994,0,2.622,6636.005,6638.627,80134.299,0.836,19,2660,463.2,745.204,738.374,273.487,1387.972,247.495,1635.467,2.922,6623.98,3.309,6627.289,79945.433,200,279.463,340.998,10.109,14.69,2.811,2.331,7844.075,373.315,0.97,4991.6,18.3,1996.6,0,0,18.628,30.091,21.304,51,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3123.2,2933.487,1483.578,1731.073,27.61,17.501,6.28947733533505,0.112812426053231,5.93250803858521,0.922505,34.596,999
2004,13/12/2004,348,2003,15-May,8,sugar,alive,4,395,1999,14/11/2003,135,0,0,348,2004,21,2039,7418.56,6481.88,5948.06,182.276,3430.53,14705,17189.524,6875.808,80.16,20.249,95.1,58.15,0,3.309,6623.98,6627.289,79945.433,0.833,19,2660,761.4,762.602,1035.341,558.433,1320.614,281.638,1602.252,4.617,6603.442,3.911,6607.353,79702.716,200,263.908,342.499,15.996,27.767,4.487,3.391,7583.018,375.396,0.962,4664.8,17.1,1865.9,0,0,18.577,29.903,20.734,173.2,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3421.4,3218.433,1797.943,2079.581,48.25,32.254,5.66350146173619,0.113762379450923,5.86096463022508,0.91138,34.305,999
2005,15/05/2005,135,0,15-May,8,none,out,-1,0,1999,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,16464.341,6585.736,78.917,0,0,79.354,15.314,3.911,6603.442,6607.353,79702.716,0.83,0,0,600,184.43,215.14,232.623,0,120.742,120.742,0.319,6671.039,36.606,6707.645,81306.281,0,0,44.398,0.13,0.467,0.063,0.09,4419.484,376.22,0.748,1970,9.4,788,0,0,21.43,31.782,20.982,143.4,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,600,232.623,399.57,520.312,0.66,0.53,0,0,0,,0,999
2006,15/08/2006,227,2005,15-May,9,sugar,alive,0,457,2005,15/5/2005,135,0,0,348,2006,21,2039,8477.32,7536.03,6700.04,205.889,3729,17772.8,0,0,0,19.377,172.1,159.043,159.043,36.606,6671.039,6707.645,81306.281,0.827,18,2520,995.7,876.838,994.452,628.363,1425.494,308.347,1733.841,5.218,6526.566,3.061,6529.627,78527.446,200,365.388,412.624,16.888,37.021,11.115,3.741,7313.013,378.688,0.983,5785,21.2,2314,0,0,18.17,28.784,18.723,178.4,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3515.7,3148.363,1871.29,2179.637,65.024,48.136,6.53955722386523,0.118747336116749,6.93228956228956,1.029445,37.29,999
2007,15/09/2007,258,2006,15-May,9,sugar,alive,1,396,2005,15/8/2006,135,0,0,348,2007,21,2039,7069.44,6286.21,5600.64,172.167,3045.56,14687.9,20024.108,8009.642,96.412,18.858,95.8,69.612,5.572,3.061,6526.566,6529.627,78527.446,0.82,16,2240,940.5,923.337,783.961,431.29,1225.425,250.267,1475.692,3.043,6530.514,2.124,6532.638,78817.838,200,259.609,313.275,8.166,11.612,3.712,1.959,6767.757,380.866,0.951,4322.1,15.9,1728.9,0,0,17.498,28.527,19.722,130.2,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3180.5,2671.29,1707.298,1957.565,23.49,15.324,6.44508832811114,0.116668654434665,6.40026022304833,0.860835,30.456,999
2008,14/10/2008,288,2007,15-May,9,sugar,alive,2,395,2005,15/9/2007,135,0,0,348,2008,21,2039,7262.63,6432.94,5752.17,176.473,3331.93,15104.6,16158.56,6463.424,70.666,20.323,94.8,67.122,3.082,2.124,6530.514,6532.638,78817.838,0.823,16,2240,1330.4,1124.653,960.513,541.825,1244.516,244.107,1488.623,6.464,6527.771,2.444,6530.216,78847.304,200,265.916,318.102,11.623,8.176,3.844,2.595,7119.063,383.074,0.961,4618.8,17,1847.5,0,0,18.056,28.888,19.529,108.2,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3570.4,2781.825,2085.166,2329.273,23.643,12.02,6.34378510510187,0.118547812307078,6.56033457249071,0.882365,33.319,999
2009,14/11/2009,318,2008,15-May,9,sugar,alive,3,396,2005,14/10/2008,135,0,0,348,2009,21,2039,6945.28,6094.48,5450.06,166.382,3067.96,14952.2,16764.806,6705.923,76.383,19.78,92.6,63.733,0,2.444,6527.771,6530.216,78847.304,0.821,15,2100,1794.7,1309.146,1110.462,582.337,1215.157,262.982,1478.139,4.439,6513.86,3.245,6517.105,78602.238,200,260.787,332.11,14.512,22.159,3.837,3.096,7353.748,385.324,0.961,4649.8,17.1,1859.9,0,0,18.56,29.611,19.509,197.2,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3894.7,2682.337,2419.608,2682.59,40.508,25.996,6.20287458287307,0.112561809139736,6.52478431372549,0.83191,30.68,999
2010,16/12/2010,350,2009,15-May,9,sugar,alive,4,397,2005,14/11/2009,135,0,2,348,2010,19,2039,7440.17,6574.79,5796.52,178.418,3384.99,16436.6,16661.712,6664.685,77.644,20.436,90.4,60.685,0,3.245,6513.86,6517.105,78602.238,0.819,17,2380,1603.7,1309.177,1105.583,800.597,1185.879,255.743,1441.622,6.271,6488.127,1.028,6489.155,78266.621,200,240.672,343.008,17.159,56.326,3.107,3.637,7508.794,387.623,0.915,3517.6,12.9,1407,0,0,19.701,29.166,17.825,135.2,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3983.7,3180.597,2414.76,2670.503,76.592,59.433,5.60957581233963,0.123761984764383,6.30452296819788,0.89209,33.85,999
2011,15/05/2011,135,0,15-May,9,none,out,-1,0,2005,0.000,135,0,2,350,-1,19,2041,0,0,0,0,0,0,16961.002,6784.401,66.428,0,0,188.004,123.964,1.028,6488.127,6489.155,78266.621,0.815,0,0,895.5,573.928,88.376,413.292,0,249.434,249.434,0.123,6573.359,11.949,6585.307,80785.239,0,0,29.585,0.386,2.233,0.035,0.072,3911.746,388.506,0.511,1021.1,4,408.4,0,0,21.619,30.26,17.661,75.6,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,895.5,413.292,662.304,911.738,2.654,2.268,0,0,0,,0,999
2012,14/08/2012,227,2011,15-May,10,sugar,alive,0,457,2011,15/5/2011,135,0,0,348,2012,21,2039,9180.2,8269.49,7252.75,224.612,3908.93,19274.5,0,0,0,18.506,163.8,171.766,171.766,11.949,6573.359,6585.307,80785.239,0.817,17,2380,1170.2,967.545,834.651,648.035,1536.289,289.587,1825.877,5.539,6438.19,1.367,6439.556,77583.42,200,352.159,393.001,10.047,22.068,7.952,2.426,7309.663,391.2,0.985,6041.1,22.1,2416.4,0,0,16.72,28.147,18.583,197.4,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3550.2,3028.035,1802.196,2091.783,40.067,30.02,7.4177478133509,0.123015953429503,7.93681978798587,1.12306,39.089,999
2013,14/09/2013,257,2012,15-May,10,sugar,alive,1,396,2011,14/8/2012,135,0,0,348,2013,21,2039,6777.7,5966.48,5378.37,164.498,2976.72,13993.3,21518.249,8607.299,95.248,19.358,91.7,93.894,29.854,1.367,6438.19,6439.556,77583.42,0.808,17,2380,535.4,715.104,802.767,355.249,1187.833,247.923,1435.756,2.091,6446.964,2.112,6449.076,77850.229,200,258.065,309.85,6.88,8.54,3.675,1.726,7060.025,393.58,0.957,4506.9,16.6,1802.8,0,0,18.05,29.079,20.08,178.6,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,2915.4,2735.249,1517.871,1765.794,19.095,12.215,6.01400457508622,0.114572392523521,5.81265017667845,0.82249,29.767,999
2014,14/10/2014,287,2013,15-May,10,sugar,alive,2,395,2011,14/9/2013,135,0,0,348,2014,21,2039,7251.43,6409.72,5760.38,176.437,3147.38,14910.5,15725.21,6290.084,65.956,19.041,99.6,55.667,0,2.112,6446.964,6449.076,77850.229,0.811,18,2520,730.4,844.428,933.808,412.213,1224.814,247.891,1472.705,5.217,6438.943,2.27,6441.213,77799.391,200,269.424,322.78,11.338,11.391,2.774,2.516,7169.018,395.998,0.967,4881.7,17.9,1952.7,0,0,18.127,29.166,20.069,86.2,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3250.4,2932.213,1778.236,2026.127,25.503,14.165,6.01719588583776,0.11980471309597,5.94063973063973,0.882185,31.474,999
2015,14/11/2015,318,2014,15-May,10,sugar,alive,3,396,2011,14/10/2014,135,0,0,348,2015,21,2039,7095.63,6201.08,5676.28,172.817,3250.57,14193.5,16823.3,6729.321,76.87,20.236,99.7,55.125,0,2.27,6438.943,6441.213,77799.391,0.809,19,2660,382.4,707.344,754.597,234.739,1331.419,250.264,1581.683,2.935,6425.333,2.779,6428.111,77628.306,200,271.81,334.977,10.203,18.389,2.923,2.333,7413.747,398.452,0.978,5434.4,20,2173.8,0,0,18.652,30.213,20.932,83.4,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3042.4,2894.739,1461.941,1712.205,31.515,21.312,5.97003736779033,0.109261463896369,5.55681672025724,0.864085,32.506,999
2016,13/12/2016,348,2015,15-May,10,sugar,alive,4,395,2011,14/11/2015,135,0,0,348,2016,21,2039,6768.16,5871.13,5298.88,160.986,2653.25,14692.8,16683.739,6673.495,79.102,17.372,102,53.902,0,2.779,6425.333,6428.111,77628.306,0.807,18,2520,606.4,828.058,808.772,447.063,1203.587,269.917,1473.504,4.496,6407.125,3.916,6411.041,77239.249,200,270.551,344.278,16.556,18.706,2.765,3.519,7723.06,400.938,0.935,3897.2,14.3,1558.9,0,0,19.777,30.41,19.159,43.6,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3126.4,2967.063,1636.83,1906.747,38.027,21.471,5.4257695235996,0.109253860186331,5.42040404040404,0.80493,26.532,999
2017,15/05/2017,135,0,15-May,10,none,out,-1,0,2011,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,15801.532,6320.613,77.166,0,0,69.967,5.927,3.916,6407.125,6411.041,77239.249,0.804,0,0,605.4,227.769,85.509,398.771,0,192.705,192.705,0.204,6494.983,19.804,6514.786,78887.625,0,0,36.771,0.432,1.244,0.085,0.088,4367.143,401.919,0.473,916.2,4.5,366.5,0,0,21.92,31.516,17.935,106.2,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,605.4,398.771,313.278,505.983,1.761,1.329,0,0,0,,0,999
2018,15/08/2018,227,2017,15-May,11,sugar,alive,0,457,2017,15/5/2017,135,0,0,348,2018,21,2039,7395.89,6463.27,5887.85,179.206,3128.6,15080.4,0,0,0,18.574,157.3,169.385,169.385,19.804,6494.983,6514.786,78887.625,0.805,18,2520,862.3,966.924,921.439,383.901,1332.451,273.36,1605.811,7.78,6337.167,3.635,6340.802,76231.405,200,342.924,409.495,15.268,48.908,10.352,3.441,6454.997,404.859,0.984,5911.3,21.7,2364.5,0,0,17.386,29.082,17.25,130.4,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3382.3,2903.901,1888.363,2161.723,74.528,59.26,6.17121589200183,0.111598438421458,6.03387205387205,0.89603,31.286,999
2019,15/09/2019,258,2018,15-May,11,sugar,alive,1,396,2017,15/8/2018,135,0,0,348,2019,21,2039,5942.12,5141.25,4621.46,139.234,2202.72,13206.6,17842.946,7137.179,96.642,16.559,93.2,57.511,0,3.635,6337.167,6340.802,76231.405,0.796,14,1960,1209.8,1016.684,867.625,506.741,1050.69,240.13,1290.82,5.559,6331.369,2.094,6333.463,76293.151,200,257.516,309.361,11.82,14.707,2.131,2.62,6206.833,407.447,0.959,4574.8,16.8,1829.9,0,0,18.153,29.445,17.39,92.8,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3169.8,2466.741,1884.309,2124.439,28.658,16.838,5.64445152531214,0.107864768131885,5.77734439834025,0.69617,22.027,999
2020,14/10/2020,288,2019,15-May,11,sugar,alive,2,395,2017,15/9/2019,135,0,0,348,2020,21,2039,6737.19,5907.6,5282.31,160.727,2588.78,14548.8,15114.163,6045.665,77.346,16.911,97.8,52.182,0,2.094,6331.369,6333.463,76293.151,0.798,16,2240,1063.7,842.434,1011.721,404.917,1215.435,232.833,1448.267,7.487,6318.42,1.875,6320.295,76232.825,200,266.664,320.41,10.153,14.192,3.057,2.341,6451.125,410.067,0.969,4951.8,18.2,1980.7,0,0,18.555,29.802,18.842,327.8,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3303.7,2644.917,1854.155,2086.988,27.402,17.249,6.07682585124599,0.110978845751509,5.97498141263941,0.803635,25.888,999
2021,15/11/2021,319,2020,15-May,11,sugar,alive,3,397,2017,14/10/2020,135,0,1,348,2021,20,2039,6463.51,5670.08,5047.6,154.24,2683.81,14159.1,16575.548,6630.219,82.789,18.502,77.8,53.459,0,1.875,6318.42,6320.295,76232.825,0.796,17,2380,1117.3,1122.318,1032.691,475.849,1065.249,241.809,1307.058,5.628,6310.022,2.732,6312.754,76072.953,200,223.973,321.235,13.398,50.749,3.164,2.921,6826.212,412.74,0.932,3842,14.1,1536.8,0,0,19.446,29.65,17.425,132.4,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3497.3,2855.849,2155.009,2396.818,67.311,53.913,5.40084577300831,0.118005474890938,5.45017667844523,0.7712,26.838,999
1958,15/05/1958,135,0,15-May,0,none,out,-1,0,-1,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.165,0,0,890.5,244.918,295.171,414.703,0,216.55,216.55,13.711,8911.035,214.438,9125.473,105207.118,0,0,290.013,30.792,55.19,2.514,6.036,3045.379,350,0.009,13.2,0.1,5.3,0,0,21.701,30.742,17.773,136.1,Burdekin,AyrDPI,Kala,1958,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,890.5,414.703,540.089,756.639,88.496,57.704,0,0,0,,0,999
1959,15/08/1959,227,1958,15-May,1,sugar,alive,0,457,1958,15/5/1958,135,0,0,348,1959,21,2039,8113.61,7170.75,6440.59,197.487,3149.17,16730.2,0,0,0,16.714,255,171.061,171.061,214.438,8911.035,9125.473,105207.118,1.129,17,2380,941.6,818.31,882.933,575.615,1399.318,328.459,1727.778,16.664,8576,8.665,8584.665,102864.303,200,482.133,591.242,67.273,224.208,11.898,13.285,6240.763,350,0.973,5183.9,19,2073.6,0,0,16.568,28.135,18.952,162.8,Burdekin,AyrDPI,Kala,1958,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3321.6,2955.615,1701.243,2029.702,303.379,236.106,6.68175658873027,0.114301142855158,6.97833922261484,0.987435,31.492,999
1960,14/09/1960,258,1959,15-May,1,sugar,alive,1,396,1958,15/8/1959,135,0,0,348,1960,21,2039,6799.4,5932.89,5285.8,160.511,2511.39,15136,18626.966,7450.786,98.701,16.345,139.7,63.641,0,8.665,8576,8584.665,102864.303,1.091,16,2240,1107.6,936.565,1024.02,510.898,1149.333,246.227,1395.56,6.536,8510.106,6.223,8516.329,102291.547,200,319.578,391.576,16.393,18.477,3.311,3.554,7326.947,350,0.961,4620.7,17,1848.3,0,0,17.494,28.356,20.039,210.1,Burdekin,AyrDPI,Kala,1958,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3347.6,2750.898,1960.585,2206.812,38.181,21.788,5.83485828991115,0.115015477657714,5.96695167286245,0.802555,25.114,999
