year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAmt,IrrigFreq,MillMudAmt,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH,IrrigAlloc
2001,14/10/2001,287,2000,15-Apr,7,sugar,alive,3,395,1997,14/9/2000,105,0,0,318,2001,21,2039,6882.82,6138.72,5457.74,168.633,3449.18,,15943.513,6377.406,62.1,22.258,77.934,77.934,1.441,8798.695,8800.135,131948.039,0.678,41,8200,561.9,565.694,6609.654,326.978,1236.726,363.86,1600.587,60.865,8783.022,1.742,8784.764,131631.028,200,230.076,314.591,46.266,0.452,19.918,8.614,7080.956,369.4,0.937,3942.6,14.4,1577.1,0,0,17.987,29.181,20.23,52,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8761.9,8526.978,7175.348,7539.208,66.636,20.37,1.97764084767194,0.105356972160839,1.94951445086705,0.843165,34.492,999
2002,14/11/2002,318,2001,15-Apr,7,sugar,alive,4,396,1997,14/10/2001,105,0,0,318,2002,21,2039,8036.18,7188.2,6454.78,199.949,4133.87,,15464.429,6185.771,61.522,22.53,63.899,63.899,1.742,8783.022,8784.764,131631.028,0.675,41,8200,810.4,664.112,6470.548,299.218,1558.809,317.805,1876.614,58.502,8763.661,1.563,8765.224,131415.022,200,246.971,319.958,36.723,0.817,20.689,6.799,7244.037,371.419,0.966,4823.9,17.7,1929.6,0,0,18.495,30.339,21.474,206,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,9010.4,8499.218,7134.66,7452.465,58.229,21.506,2.35255761177087,0.106547750363154,2.31154913294798,0.999745,41.339,999
2003,15/04/2003,105,0,15-Apr,7,none,out,-1,0,1997,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,17542.297,7016.921,71.114,0,63.025,63.025,1.563,8763.661,8765.224,131415.022,0.67,0,0,414.2,8.152,175.746,238.342,0,154.441,154.441,8.191,8863.118,2.441,8865.559,135311.244,0,0,2.715,0.107,0.011,0.049,0.01,3089.991,372.211,0.001,1,0,0.4,0,0,21.861,31.873,22.582,51,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,414.2,238.342,183.898,338.339,0.167,0.06,0,0,0,,0,999
2004,14/07/2004,196,2003,15-Apr,8,sugar,alive,0,456,2003,15/4/2003,105,0,0,318,2004,21,2039,9665.42,8661.34,7762.49,240.613,4645.75,,0,0,0,20.849,138.888,138.888,2.441,8863.118,8865.559,135311.244,0.672,41,8200,747.8,340.286,6574.617,380.119,1708.541,390.3,2098.841,131.342,8727.102,1.996,8729.098,130600.342,200,329.608,387.633,19.184,1.099,31.849,3.738,8578.503,374.595,0.986,6126.1,22.4,2450.4,0,0,18.211,29.555,19.63,173.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8947.8,8580.119,6914.903,7305.203,52.132,32.948,2.80430842509294,0.114640889900664,2.78165317919075,1.203065,46.458,999
2005,17/08/2005,229,2004,15-Apr,8,sugar,alive,1,399,2003,14/7/2004,105,0,3,318,2005,18,2039,6614.86,5866.1,5241.98,160.943,3024.49,,21382.096,8552.838,82.768,20.214,72.944,72.944,1.996,8727.102,8729.098,130600.342,0.666,40,8000,746.3,411.765,6587.754,274.845,1284.344,377.678,1662.022,82.361,8720.476,1.171,8721.646,130743.928,200,255.952,312.428,20.447,0.316,14.336,4.029,7220.467,376.72,0.935,3897.9,14.3,1559.2,0,0,17.839,29.419,20.158,143.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8746.3,8274.845,6999.519,7377.197,35.099,14.652,1.94496694500018,0.0968356616218077,1.90465088757396,0.804715,30.245,999
2006,17/09/2006,260,2005,15-Apr,8,sugar,alive,2,396,2003,17/8/2005,105,0,3,321,2006,18,2042,6655.68,5923.51,5293.72,162.488,3160.96,,14982.744,5993.098,57.435,21.028,157.702,157.702,1.171,8720.476,8721.646,130743.928,0.666,39,7800,922.8,1091.79,6144.226,357.275,1226.276,340.791,1567.068,51.587,8726.95,1.178,8728.128,130941.089,200,210.553,288.389,30.181,0.19,35.49,5.675,6617.563,378.865,0.958,4541.5,16.6,1816.6,0,0,18.712,29.309,19.718,178.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8722.8,8157.275,7236.016,7576.807,65.861,35.68,1.99193971025863,0.103689182600883,1.96955151515152,0.81244,31.61,999
2007,17/10/2007,290,2006,15-Apr,8,sugar,alive,3,395,2003,17/9/2006,105,0,3,321,2007,18,2042,6854.34,6120.36,5452.98,168.375,3329.57,,15436.96,6174.784,58.577,21.423,77.419,77.419,1.178,8726.95,8728.128,130941.089,0.663,38,7600,956.9,961.721,6036.507,322.309,1221.821,326.553,1548.374,53.513,8728.163,1.774,8729.937,130861.96,200,224.609,298.234,35.908,0.541,19.021,6.703,6884.191,381.046,0.937,3959.8,14.5,1583.9,0,0,17.787,28.67,19.989,130.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8556.9,7922.309,6998.228,7324.781,55.47,19.562,2.12532735090237,0.108743107285449,2.0916149068323,0.841875,33.296,999
2008,16/11/2008,321,2007,15-Apr,8,sugar,alive,4,396,2003,17/10/2007,105,0,3,321,2008,18,2042,7453.74,6634.89,5889.87,182.138,3722.36,,15277.406,6110.962,59.729,22.237,87.716,87.716,1.774,8728.163,8729.937,130861.96,0.66,39,7800,1306.2,864.556,6623.249,407.281,1298.467,324.946,1623.413,44.102,8720.791,1.803,8722.594,130702.009,200,229.847,306.168,39.222,0.832,20.038,7.279,6965.785,383.257,0.943,4092.9,15,1637.2,0,0,18.212,29.037,19.648,108.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,9106.2,8207.281,7487.805,7812.751,60.092,20.87,2.21922461287727,0.11219449394578,2.20773333333333,0.91069,37.224,999
2009,17/04/2009,107,0,15-Apr,8,none,out,-1,0,2003,0.000,107,2,3,323,-1,17,2042,0,0,0,0,0,,16771.89,6708.756,67.637,0,82.698,82.698,1.803,8720.791,8722.594,130702.009,0.658,0,0,1763,232.619,1102.59,545.999,0,298.37,298.37,52.474,8812.718,6.023,8818.741,133540.896,0,0,12.294,0.975,0.157,0.641,0.066,3861.26,384.125,0,0.3,0,0.1,0,0,22.879,31.28,18.293,197.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,1763,545.999,1335.209,1633.579,1.773,0.798,0,0,0,,0,999
2010,17/07/2010,198,2009,15-Apr,9,sugar,alive,0,456,2009,17/4/2009,107,2,0,320,2010,19,2039,9576.77,8600.24,7653.4,237.075,4146.41,,0,0,0,18.613,212.119,212.119,6.023,8812.718,8818.741,133540.896,0.659,43,8600,1076.8,558.915,7239.395,465.656,1643.092,360.774,2003.866,134.385,8668.414,2.088,8670.502,129730.241,200,329.854,386.571,24.52,1.248,36.677,4.825,7549.469,386.745,0.99,6591.1,24.1,2636.4,0,0,17.917,29.042,18.607,135.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,9676.8,9065.656,7798.31,8159.084,62.445,37.925,2.61508929966017,0.118308809072064,2.61961325966851,1.185375,41.464,999
2011,17/08/2011,229,2010,15-Apr,9,sugar,alive,1,396,2009,17/7/2010,107,2,0,320,2011,19,2039,6059.73,5403.19,4745.02,146.26,2874.07,,21951.104,8780.442,85.963,21.27,86.743,86.743,2.088,8668.414,8670.502,129730.241,0.651,30,6000,1470.7,635.906,5518.293,763.641,973.152,358.131,1331.282,66.144,8681.336,1.358,8682.694,130166.662,200,222.657,284.672,32.1,0.673,10.986,6.039,6466.798,389.054,0.914,3512.9,12.9,1405.1,0,0,18.162,28.317,17.469,81.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,7470.7,6763.641,6154.199,6512.33,43.759,11.659,2.16244475423814,0.109864025803699,2.26759689922481,0.7313,28.741,999
2012,16/09/2012,260,2011,15-Apr,9,sugar,alive,2,396,2009,17/8/2011,107,2,0,320,2012,19,2039,6789.79,6113.93,5371.5,166.088,3280.13,,14161.037,5664.415,55.524,21.392,71.962,71.962,1.358,8681.336,8682.694,130166.662,0.653,37,7400,1155.4,1065.141,5950.301,469.462,1201.423,329.82,1531.243,48.923,8682.129,1.201,8683.33,130199.256,200,215.202,295.333,41.499,0.922,21.256,7.743,6491.488,391.394,0.945,4136.4,15.2,1654.6,0,0,17.848,28.672,19.141,197.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8555.4,7869.462,7015.442,7345.262,63.677,22.178,2.11053817910297,0.10846612849822,2.11577070063694,0.83044,32.801,999
2013,16/10/2013,289,2012,15-Apr,9,sugar,alive,3,395,2009,16/9/2012,107,2,0,320,2013,19,2039,6995.97,6214.89,5562.32,171.077,3319.74,,15571.381,6228.553,60.957,20.968,80.677,80.677,1.201,8682.129,8683.33,130199.256,0.651,43,8600,530.8,863.06,6662.164,266.178,1275.893,330.373,1606.265,61.455,8680.986,1.618,8682.604,130139.038,200,230.375,301.204,32.7,0.379,20.18,6.155,6959.297,393.777,0.954,4385.1,16.1,1754,0,0,18.317,29.434,20.455,178.6,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,9130.8,8866.178,7525.224,7855.597,53.259,20.559,1.92954619228263,0.106506087102689,1.89035359116022,0.855385,33.197,999
2014,16/11/2014,320,2013,15-Apr,9,sugar,alive,4,396,2009,16/10/2013,107,2,0,320,2014,19,2039,7339.59,6565.56,5838.65,180.665,3611.18,,15913.364,6365.346,61.126,21.686,79.988,79.988,1.618,8680.986,8682.604,130139.038,0.648,40,8000,733,783.784,6353.486,370.34,1283.516,327.049,1610.565,58.273,8678.293,1.633,8679.926,130127.239,200,231.807,302.172,37.556,0.418,16.254,7.069,6906.157,396.198,0.953,4361.8,16,1744.7,0,0,18.145,29.123,20.248,86.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8733,8370.34,7137.27,7464.319,54.228,16.672,2.15839499948628,0.112174919981497,2.13804733727811,0.903325,36.112,999
2015,15/04/2015,105,0,15-Apr,9,none,out,-1,0,2009,0.000,105,0,0,320,-1,19,2039,0,0,0,0,0,,16465.568,6586.227,66.404,0,65.152,65.152,1.633,8678.293,8679.926,130127.239,0.646,0,0,344,0.398,149.244,194.713,0,145.442,145.442,6.989,8771.54,7.227,8778.766,132684.735,0,0,7.401,0.047,0,0.056,0.016,4085.195,397.132,0.001,0.8,0,0.3,0,0,22.749,32.703,22.215,83.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,344,194.713,149.642,295.084,0.103,0.056,0,0,0,,0,999
2016,14/07/2016,196,2015,15-Apr,10,sugar,alive,0,456,2015,15/4/2015,105,0,0,318,2016,21,2039,9914.6,8869.64,7927.67,245.903,4680.41,,0,0,0,20.511,114.069,114.069,7.227,8771.54,8778.766,132684.735,0.648,44,8800,505.2,299.08,6871.18,338.515,1748.625,387.38,2136.006,137.475,8606.996,1.908,8608.904,128769.196,200,337.514,408.817,32.171,2.451,42.054,6.393,7685.958,399.981,0.986,6135.8,22.5,2454.3,0,0,18.496,29.812,19.085,43.6,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,9305.2,9138.515,7170.26,7557.64,76.676,44.505,2.69084200222903,0.115122803962161,2.65841081081081,1.229515,46.804,999
2017,14/08/2017,226,2016,15-Apr,10,sugar,alive,1,396,2015,14/7/2016,105,0,0,318,2017,21,2039,6160.39,5438.34,4828.9,148.117,2855.06,,22104.285,8841.713,85.485,20.809,113.005,113.005,1.908,8606.996,8608.904,128769.196,0.639,37,7400,912.2,493.006,6317.996,508.276,1152.316,365.426,1517.742,84.94,8614.523,1.132,8615.655,129152.31,200,232.743,291.159,21.231,0.348,20.43,4.163,6792.364,402.497,0.917,3555.2,13,1422.1,0,0,18.713,29.611,17.608,107.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8312.2,7908.276,6811.002,7176.428,42.009,20.778,1.87293665522043,0.0975903677963712,1.88684076433121,0.740585,28.551,999
2018,14/09/2018,257,2017,15-Apr,10,sugar,alive,2,396,2015,14/8/2017,105,0,0,318,2018,21,2039,6620.98,5946.72,5185.73,160.194,3100.65,,14339.602,5735.841,54.773,20.907,96.46,96.46,1.132,8614.523,8615.655,129152.31,0.641,41,8200,718.7,853.219,6502.238,304.315,1243.412,326.145,1569.558,55.23,8615.6,1.448,8617.048,129123.642,200,208.136,297.195,47.175,1.024,21.667,8.721,6546.952,405.05,0.93,3789.6,13.9,1515.8,0,0,17.808,29.585,18.303,130.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8918.7,8504.315,7355.457,7681.602,69.866,22.691,1.88367904998815,0.102063128600536,1.85195375722543,0.80097,31.007,999
2019,14/10/2019,287,2018,15-Apr,10,sugar,alive,3,395,2015,14/9/2018,105,0,0,318,2019,21,2039,6288.36,5603.43,4848.1,148.666,2614.98,,15420.729,6168.292,59.72,18.735,90.145,90.145,1.448,8615.6,8617.048,129123.642,0.638,37,7400,1183,868.808,6306.295,359.614,1128.637,305.657,1434.295,51.399,8616.563,1.505,8618.068,129148.246,200,217.611,294.91,40.056,0.58,18.993,7.422,6463.986,407.641,0.948,4223.2,15.5,1689.3,0,0,18.354,29.528,17.422,92.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8583,7759.614,7175.103,7480.76,59.629,19.573,1.91589426999848,0.103650922578688,1.89383439490446,0.74333,26.15,999
2020,13/11/2020,318,2019,15-Apr,10,sugar,alive,4,396,2015,14/10/2019,105,0,0,318,2020,21,2039,7239.55,6436.7,5693.73,175.089,3309.9,,15831.996,6332.798,64.755,20.352,63.747,63.747,1.505,8616.563,8618.068,129148.246,0.636,40,8000,1074.7,837.295,6615.461,359.875,1322.103,293.564,1615.666,49.311,8610.237,1.583,8611.82,129056.853,200,230.284,305.371,36.309,0.968,21.239,6.763,6846.122,410.264,0.961,4642.7,17,1857.1,0,0,18.85,29.943,18.904,327.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,9074.7,8359.875,7452.756,7746.32,58.516,22.207,2.0943973444579,0.108369551627626,2.07205917159763,0.875445,33.099,999
2021,15/04/2021,105,0,15-Apr,10,none,out,-1,0,2015,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,17085.794,6834.318,68.345,0,70.024,70.024,1.583,8610.237,8611.82,129056.853,0.634,0,0,902,56.765,519.075,364.113,0,238.887,238.887,24.418,8702.62,4.487,8707.107,132072.096,0,0,6.746,0.379,0.066,0.287,0.03,3518.997,411.3,0,0.5,0,0.2,0,0,22.604,31.422,17.953,132.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,902,364.113,575.84,814.727,0.732,0.353,0,0,0,,0,999
1957,15/04/1957,105,0,15-Apr,0,none,out,-1,0,-1,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.89,0,0,534.4,0,252.969,281.431,0,194.312,194.312,11.636,9502.427,36.289,9538.715,141769.607,0,0,38.346,4.39,0,0.953,0.776,1052.792,350,0.001,1,0,0.4,0,0,21.346,30.448,18.588,77.7,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,534.4,281.431,252.969,447.281,5.343,0.953,0,0,0,,0,999
1958,15/07/1958,196,1957,15-Apr,1,sugar,alive,0,456,1957,15/4/1957,105,0,0,318,1958,21,2039,8408.69,7535.97,6685.03,206.986,3752.01,,0,0,0,19.396,116.669,116.669,36.289,9502.427,9538.715,141769.607,0.884,41,8200,1061.7,476.738,6869.993,420.19,1531.669,405.69,1937.359,132.435,9419.038,0.786,9419.824,141484.13,200,244.485,313.961,51.919,0.577,60.494,10.421,3527.159,350,0.984,5951.5,21.8,2380.6,0,0,17.416,28.757,18.932,136.1,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,9261.7,8620.19,7346.731,7752.421,112.99,61.071,2.40117677220572,0.106839259011882,2.39290173410405,1.03493,37.52,999
1959,15/08/1959,227,1958,15-Apr,1,sugar,alive,1,396,1957,15/7/1958,105,0,0,318,1959,21,2039,5681.48,5044.38,4457.07,136.78,2460.47,,19709.834,7883.933,75.729,19.226,94.279,94.279,0.786,9419.038,9419.824,141484.13,0.866,35,7000,875.3,625.529,5842.822,428.361,1054.35,367.916,1422.267,77.677,9435.47,0.855,9436.325,142766.395,200,218.383,276.476,22.783,0.002,13.577,4.475,5147.26,350,0.923,3660.5,13.4,1464.2,0,0,16.869,28.466,19.548,162.8,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,7875.3,7428.361,6468.351,6836.267,36.362,13.579,1.8413213897386,0.0961704096347592,1.83597315436242,0.6839,24.605,999
1960,14/09/1960,258,1959,15-Apr,1,sugar,alive,2,396,1957,15/8/1959,105,0,0,318,1960,21,2039,6414.3,5761.88,5013.27,154.69,2993.64,,13518.843,5407.537,52.642,20.904,78.961,78.961,0.855,9435.47,9436.325,142766.395,0.862,39,7800,1107.6,978.562,6470.773,409.244,1116.829,344.859,1461.688,60.479,9430.034,1.115,9431.149,143297.975,200,210.846,301.552,45.725,0.142,22.308,8.612,5569.053,350,0.937,3958.3,14.5,1583.3,0,0,17.494,28.356,20.039,210.1,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8907.6,8209.244,7449.335,7794.194,68.175,22.45,1.88433916691963,0.105829698266662,1.8750303030303,0.77345,29.936,999
1961,14/10/1961,287,1960,15-Apr,1,sugar,alive,3,395,1957,14/9/1960,105,0,0,318,1961,21,2039,7048.1,6318.1,5553.09,171.801,3481.5,,15273.242,6109.296,60.34,22.026,75.538,75.538,1.115,9430.034,9431.149,143297.975,0.854,41,8200,490.9,820.436,6168.672,218.641,1369.771,341.827,1711.599,47.624,9412.714,1.529,9414.243,143779.301,200,229.511,315.448,44.71,0.093,20.797,8.392,6007.032,350,0.946,4159.6,15.2,1663.8,0,0,16.939,29.173,21.112,63.2,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8690.9,8418.641,6989.108,7330.935,65.6,20.89,2.0407212993166,0.100374562032345,1.9861387283237,0.859005,34.815,999
1962,14/11/1962,318,1961,15-Apr,1,sugar,alive,4,396,1957,14/10/1961,105,0,0,318,1962,21,2039,6861.05,6050.88,5367.13,164.84,3269.23,,16243.246,6497.299,67.157,21.494,65.731,65.731,1.529,9412.714,9414.243,143779.301,0.845,39,7800,942.7,747.682,6342.123,490.864,1313.391,342.202,1655.593,56.996,9396.458,1.906,9398.364,144101.438,200,231.473,319.685,46.843,0.097,19.172,8.812,6417.993,350,0.942,4073.4,14.9,1629.3,0,0,17.883,29.608,20.496,102.1,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8742.7,8290.864,7089.805,7432.007,66.112,19.269,1.98821256747186,0.0995655333164612,1.99806060606061,0.8242,32.692,999
1963,15/04/1963,105,0,15-Apr,1,none,out,-1,0,1957,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,16160.648,6464.26,67.81,0,63.033,63.033,1.906,9396.458,9398.364,144101.438,0.836,0,0,1086.4,64.973,536.526,526.191,0,314.117,314.117,25.712,9478.94,11.958,9490.898,146465.662,0,0,19.431,3.451,0.005,1.557,0.255,3968.222,350,0,0.3,0,0.1,0,0,22.247,31.071,18.839,91.9,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,1086.4,526.191,601.499,915.616,5.013,1.562,0,0,0,,0,999
1964,14/07/1964,196,1963,15-Apr,2,sugar,alive,0,456,1963,15/4/1963,105,0,0,318,1964,21,2039,8907.91,7986.73,7081.93,219.524,3701.45,,0,0,0,17.839,233.818,233.818,11.958,9478.94,9490.898,146465.662,0.836,42,8400,620,520.08,6574.761,381.398,1667.423,382.645,2050.068,138.593,9328.385,1.983,9330.368,143408.709,200,303.522,388.114,49.646,0.023,49.21,9.648,6624.081,350,0.98,5590.8,20.5,2236.3,0,0,16.75,28.855,19.018,92.7,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,9020,8781.398,7094.841,7477.486,98.879,49.233,2.49987530459273,0.107081326082842,2.48049717514124,1.09762,37.014,999
1965,14/08/1965,226,1964,15-Apr,2,sugar,alive,1,396,1963,14/7/1964,105,0,0,318,1965,21,2039,6751.53,6030.83,5257.38,161.927,3193.57,,20273.043,8109.218,81.158,21.358,108.908,108.908,1.983,9328.385,9330.368,143408.709,0.818,36,7200,830.4,490.508,5900.025,393.153,1319.43,340.039,1659.469,63.22,9314.227,1.151,9315.378,143423.151,200,246.488,308.374,21.631,0.013,25.456,4.175,6879.389,350,0.941,4034.7,14.8,1613.9,0,0,17.025,29.153,19.583,107.4,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8030.4,7593.153,6390.533,6730.572,47.1,25.469,2.13253967093775,0.097577598617389,2.11669281045752,0.809635,31.936,999
1966,14/09/1966,257,1965,15-Apr,2,sugar,alive,2,396,1963,14/8/1965,105,0,0,318,1966,21,2039,6384.34,5668.47,4957.54,152.164,2968.53,,16129.856,6451.943,64.619,21.096,89.305,89.305,1.151,9314.227,9315.378,143423.151,0.814,42,8400,392.1,847.425,6406.013,204.65,1183.604,347.088,1530.692,55.45,9305.31,1.471,9306.781,143159.275,200,227.168,312.486,44.083,0.158,19.146,8.271,7062,350,0.926,3711.9,13.6,1484.8,0,0,17.613,28.709,19.595,102.9,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8792.1,8604.65,7253.438,7600.526,63.387,19.304,1.76839267140442,0.0994086334808047,1.71936723163842,0.76082,29.685,999
1967,14/10/1967,287,1966,15-Apr,2,sugar,alive,3,395,1963,14/9/1966,105,0,0,318,1967,21,2039,7026.87,6307.14,5516.43,170.695,3290.31,,15282.929,6113.172,60.627,20.81,97.275,97.275,1.471,9305.31,9306.781,143159.275,0.807,40,8000,809.7,758.653,6457.38,344.329,1273.541,337.409,1610.95,58.468,9283.404,1.748,9285.152,142780.538,200,231.872,320.805,49.741,0.094,21.384,9.261,7035.509,350,0.94,4019.1,14.7,1607.7,0,0,17.992,28.818,20.041,154.9,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8809.7,8344.329,7216.033,7553.442,71.219,21.478,2.04564081785366,0.105959216611316,2.02005917159763,0.853475,32.903,999
1968,13/11/1968,318,1967,15-Apr,2,sugar,alive,4,396,1963,14/10/1967,105,0,0,318,1968,21,2039,7417.22,6673.3,5830.89,180.826,3508.81,,16254.971,6501.988,65.556,20.967,79.992,79.992,1.748,9283.404,9285.152,142780.538,0.799,39,7800,1461.8,791.714,6830.191,427.159,1296.797,347.277,1644.074,51.014,9260.639,1.9,9262.539,142781.652,200,243.401,323.22,45.161,0.073,18.615,8.402,6969.731,350,0.94,4031,14.8,1612.4,0,0,18.116,28.915,20.428,187.9,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,9261.8,8227.159,7621.905,7969.182,63.849,18.688,2.1979154651077,0.109986533452874,2.1918303030303,0.90413,35.088,999
1969,15/04/1969,105,0,15-Apr,2,none,out,-1,0,1963,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,16910.165,6764.066,69.219,0,75.813,75.813,1.9,9260.639,9262.539,142781.652,0.793,0,0,145.4,1.248,6.082,139.198,0,128.881,128.881,0.283,9362.926,1.268,9364.193,147041.804,0,0,1.253,0.003,0,0.002,0.003,2464.372,350,0.001,1.2,0,0.5,0,0,21.46,32.39,21.894,46.5,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,145.4,139.198,7.33,136.211,0.005,0.002,0,0,0,,0,999
1970,15/07/1970,196,1969,15-Apr,3,sugar,alive,0,456,1969,15/4/1969,105,0,0,318,1970,21,2039,8818.28,7919.04,7005.79,217.549,3988.05,,0,0,0,19.648,85.003,85.003,1.268,9362.926,9364.193,147041.804,0.793,44,8800,660,322.778,7085.446,354.457,1626.544,437.567,2064.111,136.089,9213.735,2.092,9215.827,142152.844,200,322.745,398.888,29.533,0.064,38.378,5.7,8524.973,350,0.969,4953.5,18.1,1981.4,0,0,17.51,29.042,19.564,133.6,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,9460,9154.457,7408.224,7845.791,67.975,38.442,2.37642713270705,0.105395979189104,2.35188108108108,1.087745,39.881,999
