year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalNGCane,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAlloc,IrrigAmt,IrrigFreq,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH
2002,14/10/2002,287,2001,15-May,8,sugar,alive,2,395,1999,14/9/2001,135,0,0,348,2002,21,2039,7682.81,6804.75,6087.61,186.657,3639.41,15952,16685.242,6674.097,71.9,21.082,108.7,55.452,0,2.716,6660.791,6663.507,80384.963,0.84,18,1980,810.6,432.05,645.42,339.75,1446.95,265.052,1712.002,5.345,6635.383,2.446,6637.829,80137.304,200,289.435,349.821,13.147,12.422,2.354,2.89,7763.182,371.263,0.967,4859.9,17.8,1944,0,0,18.325,30.193,21.2,206,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2790.6,2319.75,1077.47,1342.522,27.923,14.776,8.0464274167475,0.109028494125591,7.68135802469136,0.933285,36.394
2003,14/11/2003,318,2002,15-May,8,sugar,alive,3,396,1999,14/10/2002,135,0,0,348,2003,21,2039,7484.14,6553.82,5964.6,182.023,3407.67,15195.4,17690.179,7076.073,80.167,20.127,105.8,56.579,0,2.446,6635.383,6637.829,80137.304,0.836,17,1870,463.2,362.526,352.92,305.468,1362.814,253.705,1616.519,1.278,6626.334,3.335,6629.669,79986.821,200,283.505,341.18,11.419,7.513,2.022,2.556,7924.78,373.315,0.968,4907.8,18,1963.1,0,0,18.628,30.091,21.304,51,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2333.2,2175.468,715.446,969.151,20.954,9.535,8.36707319988159,0.112601831466256,7.84581896551724,0.910115,34.077
2004,13/12/2004,348,2003,15-May,8,sugar,alive,4,395,1999,14/11/2003,135,0,0,348,2004,21,2039,7404.17,6472.24,5906.99,180.957,3443.18,14971.8,17087.726,6835.091,79.928,20.504,98.3,57.815,0,3.335,6626.334,6629.669,79986.821,0.834,16,1760,761.4,439.031,468.007,387.862,1309.198,282.956,1592.154,2.08,6604.599,3.957,6608.555,79709.486,200,268.474,344.669,18.793,24.499,2.009,3.875,7620.582,375.396,0.961,4632.8,17,1853.1,0,0,18.577,29.903,20.734,173.2,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2521.4,2147.862,907.038,1189.994,45.301,26.508,8.42498261061465,0.113655462976571,8.18809954751131,0.904785,34.432
2005,15/05/2005,135,0,15-May,8,none,out,-1,0,1999,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,16663.952,6665.581,80.532,0,0,80.023,15.983,3.957,6604.599,6608.555,79709.486,0.831,0,0,600,185.152,215.156,231.931,0,120.655,120.655,0.313,6673.507,37.031,6710.538,81291.497,0,0,44.923,0.131,0.472,0.064,0.091,4464.481,376.22,0.752,1989.2,9.6,795.7,0,0,21.43,31.782,20.982,143.4,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,600,231.931,400.308,520.963,0.667,0.536,0,0,0,,0
2006,15/08/2006,227,2005,15-May,9,sugar,alive,0,457,2005,15/5/2005,135,0,0,348,2006,21,2039,8670.29,7722.05,6853.12,210.856,3793.89,18171.7,0,0,0,19.231,186.3,159.06,159.06,37.031,6673.507,6710.538,81291.497,0.827,15,1650,995.7,460.34,514.034,653.843,1457.169,301.205,1758.375,3.407,6526.908,2.736,6529.643,78535.714,200,389.471,417.19,17.921,21.012,5.629,3.938,7351.88,378.688,0.982,5776.1,21.2,2310.4,0,0,18.17,28.784,18.723,178.4,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2645.7,2303.843,974.374,1275.579,44.562,26.641,9.15235977451588,0.119915262671501,10.0407619047619,1.05428,37.939
2007,15/09/2007,258,2006,15-May,9,sugar,alive,1,396,2005,15/8/2006,135,0,0,348,2007,21,2039,7081.63,6295.92,5617.55,172.665,3048.95,14640.9,20355.59,8142.236,100.181,18.82,99.1,72.011,7.971,2.736,6526.908,6529.643,78535.714,0.821,15,1650,940.5,651.427,461.011,409.445,1225.415,257.689,1483.105,2.748,6532.552,2.14,6534.692,78845.203,200,262.266,313.582,9.194,9.829,2.175,2.154,6865.852,380.866,0.951,4315.6,15.9,1726.2,0,0,17.498,28.527,19.722,130.2,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2590.5,2059.445,1112.438,1370.127,21.198,12.004,8.38405492741977,0.11642129181683,8.22214285714286,0.863325,30.49
2008,14/10/2008,288,2007,15-May,9,sugar,alive,2,395,2005,15/9/2007,135,0,0,348,2008,21,2039,7274.53,6438.76,5746.29,176.144,3327.1,15282.4,16113.002,6445.201,70.891,20.333,97,66.968,2.928,2.14,6532.552,6534.692,78845.203,0.824,12,1320,1330.4,671.603,494.901,654.283,1240.331,246.745,1487.075,4.453,6529.147,2.476,6531.622,78865.968,200,270.463,320.02,11.864,6.696,2.06,2.636,7173.671,383.074,0.961,4650.1,17.1,1860,0,0,18.056,28.888,19.529,108.2,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2650.4,1974.283,1166.504,1413.249,20.62,8.756,8.92192254099336,0.11844997730444,9.9516384180791,0.88072,33.271
2009,14/11/2009,318,2008,15-May,9,sugar,alive,3,396,2005,14/10/2008,135,0,0,348,2009,21,2039,6673.48,5830.77,5223.99,158.884,2871.68,14494.9,16942.63,6777.053,78.195,19.331,95.4,63.789,0,2.476,6529.147,6531.622,78865.968,0.822,12,1320,1794.7,986.581,727.057,582.285,1157.696,249.809,1407.505,2.854,6516.849,3.489,6520.339,78629.335,200,267.451,330.885,15.208,14.509,2.315,3.208,7307.408,385.324,0.965,4788.7,17.6,1915.5,0,0,18.56,29.611,19.509,197.2,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,3114.7,1902.285,1713.638,1963.447,32.032,16.824,8.35227108451152,0.112883435582822,8.97649717514124,0.79442,28.717
2010,16/12/2010,350,2009,15-May,9,sugar,alive,4,397,2005,14/11/2009,135,0,2,348,2010,19,2039,7772.69,6886.22,6012.24,185.218,3466.3,17604.5,16391.05,6556.42,81.038,20.119,97.4,57.346,0,3.489,6516.849,6520.339,78629.335,0.82,11,1210,1603.7,754.662,468.575,835.272,1214.75,249.966,1464.717,1.778,6488.158,1.034,6489.192,78262.6,200,253.373,344.857,17.535,48.511,1.687,3.73,7480.231,387.623,0.925,3704.2,13.6,1481.7,0,0,19.701,29.166,17.825,135.2,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2813.7,2045.272,1223.237,1473.203,67.733,50.198,9.05591041191587,0.126453096400192,11.1577108433735,0.92609,34.663
2011,15/05/2011,135,0,15-May,9,none,out,-1,0,2005,0.000,135,0,2,350,-1,19,2041,0,0,0,0,0,0,18112.408,7244.963,72.063,0,0,183.093,119.053,1.034,6488.158,6489.192,78262.6,0.816,0,0,895.5,577.191,88.229,412.298,0,241.434,241.434,0.107,6575.211,11.261,6586.472,80948.126,0,0,29.061,0.345,2.259,0.032,0.069,3902.832,388.506,0.556,1160.3,4.6,464.1,0,0,21.619,30.26,17.661,75.6,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,895.5,412.298,665.42,906.854,2.636,2.291,0,0,0,,0
2012,14/08/2012,227,2011,15-May,10,sugar,alive,0,457,2011,15/5/2011,135,0,0,348,2012,21,2039,9092.32,8185.75,7185.3,222.454,3773.63,19070.1,0,0,0,17.965,169.3,171.739,171.739,11.261,6575.211,6586.472,80948.126,0.818,16,1760,1170.2,693.451,519.586,631.171,1509.266,285.816,1795.082,2.886,6444.214,1.41,6445.624,77654.666,200,360.924,389.97,11.398,9.49,6.892,2.663,7485.864,391.2,0.984,5897.8,21.6,2359.1,0,0,16.72,28.147,18.583,197.4,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2930.2,2391.171,1213.037,1498.853,27.78,16.382,9.303140595131,0.123924143855267,10.0657918552036,1.11227,37.736
2013,14/09/2013,257,2012,15-May,10,sugar,alive,1,396,2011,14/8/2012,135,0,0,348,2013,21,2039,6932.06,6128.21,5500.62,168.669,3044.07,14314.3,21222.771,8489.108,95.962,19.299,97.5,93.82,29.78,1.41,6444.214,6445.624,77654.666,0.809,15,1650,535.4,373.931,380.458,325.121,1207.387,259.808,1467.195,1.532,6449.658,2.027,6451.685,77877.273,200,263.809,313.56,8.199,7.754,1.987,1.963,7138.336,393.58,0.952,4331.7,15.9,1732.7,0,0,18.05,29.079,20.08,178.6,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2185.4,1975.121,754.389,1014.197,17.94,9.741,8.53967934116442,0.114960179117295,8.03185714285714,0.843345,30.441
2014,14/10/2014,287,2013,15-May,10,sugar,alive,2,395,2011,14/9/2013,135,0,0,348,2014,21,2039,7208.58,6377.07,5707.84,174.843,3196.82,15007.4,15849.107,6339.643,66.167,19.589,97.3,57.637,0,2.027,6449.658,6451.685,77877.273,0.813,14,1540,730.4,462.796,351.807,469.71,1209.939,247.941,1457.881,1.466,6442.966,2.268,6445.234,77838.848,200,265.597,324.435,15.175,11.2,2.022,3.218,7205.911,395.998,0.964,4749.5,17.4,1899.8,0,0,18.127,29.166,20.069,86.2,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2270.4,2009.71,814.603,1062.544,28.397,13.222,8.69991192759154,0.119929541574381,8.78608040201005,0.874215,31.968
2015,14/11/2015,318,2014,15-May,10,sugar,alive,3,396,2011,14/10/2014,135,0,0,348,2015,21,2039,7441.02,6543.7,5905.38,180.378,3447.42,15356.4,16793.331,6717.333,75.692,20.608,106.5,55.553,0,2.268,6442.966,6445.234,77838.848,0.811,18,1980,382.4,337.979,385.1,271.587,1383.489,251.436,1634.925,1.554,6427.996,2.657,6430.653,77655.883,200,284.831,338.905,10.774,8.664,1.964,2.446,7585.073,398.452,0.973,5167.5,19,2067,0,0,18.652,30.213,20.932,83.4,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2362.4,2251.587,723.079,974.515,21.402,10.628,8.01114946924103,0.110327996697096,7.42296296296296,0.90189,34.474
2016,13/12/2016,348,2015,15-May,10,sugar,alive,4,395,2011,14/11/2015,135,0,0,348,2016,21,2039,6813.03,5922.28,5298.48,161.026,2759.75,15145.6,17445.387,6978.154,81.338,18.18,107.9,59.949,0,2.657,6427.996,6430.653,77655.883,0.808,13,1430,606.4,292.671,260.548,478.86,1206.173,265.576,1471.748,1.404,6411.372,3.808,6415.181,77299.349,200,284.908,346.08,15.767,6.599,1.546,3.38,7865.913,400.938,0.933,3860.7,14.2,1544.3,0,0,19.777,30.41,19.159,43.6,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2036.4,1908.86,553.219,818.795,23.912,8.145,8.43571555797701,0.109411393798395,8.56521276595745,0.80513,27.598
2017,15/05/2017,135,0,15-May,10,none,out,-1,0,2011,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,16155.303,6462.121,81.346,0,0,71.382,7.342,3.808,6411.372,6415.181,77299.349,0.806,0,0,605.4,229.482,85.653,397.223,0,192.263,192.263,0.202,6503.966,19.992,6523.958,78984.299,0,0,37.424,0.432,1.282,0.086,0.09,4469.451,401.919,0.472,913.2,4.6,365.3,0,0,21.92,31.516,17.935,106.2,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,605.4,397.223,315.135,507.398,1.8,1.368,0,0,0,,0
2018,15/08/2018,227,2017,15-May,11,sugar,alive,0,457,2017,15/5/2017,135,0,0,348,2018,21,2039,7584.75,6665.01,6024.41,183.887,3335.68,15603.5,0,0,0,19.412,161.4,169.385,169.385,19.992,6503.966,6523.958,78984.299,0.807,18,1980,862.3,727.096,594.016,350.997,1355.805,273.435,1629.239,4.644,6341.499,3.255,6344.754,76273.808,200,350.293,416.867,17.45,47.961,8.16,3.85,6584.868,404.859,0.982,5733.1,21,2293.2,0,0,17.386,29.082,17.25,130.4,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2842.3,2330.997,1321.112,1594.547,73.571,56.121,7.88877034161777,0.112866804686114,7.56736625514403,0.919435,33.357
2019,15/09/2019,258,2018,15-May,11,sugar,alive,1,396,2017,15/8/2018,135,0,0,348,2019,21,2039,6042.17,5243.75,4696.27,141.749,2292.17,13459,18136.079,7254.432,97.36,16.99,96.6,61.333,0,3.255,6341.499,6344.754,76273.808,0.797,11,1210,1209.8,657.316,454.597,547.365,1069.7,245.744,1315.444,4.15,6335.964,2.016,6337.98,76353.047,200,262.507,312.516,12.632,10.706,1.254,2.787,6324.53,407.447,0.957,4490.5,16.5,1796.2,0,0,18.153,29.445,17.39,92.8,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2419.8,1757.365,1111.913,1357.657,24.592,11.96,8.06599653458445,0.107757532817817,8.53909638554217,0.708745,22.922
2020,14/10/2020,288,2019,15-May,11,sugar,alive,2,395,2017,15/9/2019,135,0,0,348,2020,21,2039,6779.15,5948.32,5321.72,161.958,2658.29,14574.3,15257.007,6102.803,76.874,17.288,100.2,53.777,0,2.016,6335.964,6337.98,76353.047,0.8,14,1540,1063.7,514.759,614.955,461.82,1228.571,245.108,1473.679,7.041,6323.958,1.878,6325.836,76310.772,200,269.086,321.92,12.058,10.782,2.399,2.684,6541.306,410.067,0.969,4976.4,18.3,1990.6,0,0,18.555,29.802,18.842,327.8,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2603.7,2001.82,1129.714,1374.822,25.239,13.181,8.0905376107742,0.109900460005198,8.13859296482412,0.80979,26.583
2021,15/11/2021,319,2020,15-May,11,sugar,alive,3,397,2017,14/10/2020,135,0,1,348,2021,20,2039,6485.56,5683.85,5027.93,153.396,2593.88,14576.4,16618.132,6647.252,82.211,17.899,83.4,54.084,0,1.878,6323.958,6325.836,76310.772,0.797,10,1100,1117.3,483.829,406.937,593.95,1059.821,232.176,1291.997,2.311,6315.117,2.783,6317.9,76136.427,200,236.496,321.986,14.918,38.787,1.918,3.197,6872.187,412.74,0.938,3964.8,14.6,1585.9,0,0,19.446,29.65,17.425,132.4,Burdekin,AyrDPI,Kala,1957,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2217.3,1693.95,890.766,1122.942,55.623,40.705,9.05552111927743,0.118727829863382,9.89651612903226,0.76698,25.939
1958,15/05/1958,135,0,15-May,0,none,out,-1,0,-1,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.165,0,0,890.5,244.918,295.171,414.703,0,216.55,216.55,13.711,8911.035,214.438,9125.473,105207.118,0,0,290.013,30.792,55.19,2.514,6.036,3045.379,350,0.009,13.2,0.1,5.3,0,0,21.701,30.742,17.773,136.1,Burdekin,AyrDPI,Kala,1958,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,890.5,414.703,540.089,756.639,88.496,57.704,0,0,0,,0
1959,15/08/1959,227,1958,15-May,1,sugar,alive,0,457,1958,15/5/1958,135,0,0,348,1959,21,2039,8129.03,7184.22,6474.17,198.534,3138.83,16548.6,0,0,0,16.546,264.6,171.061,171.061,214.438,8911.035,9125.473,105207.118,1.129,15,1650,941.6,483.781,477.726,629.294,1403.776,334.968,1738.743,10.408,8577.547,8.835,8586.382,102853.088,200,497.698,593.94,80.625,198.215,8.234,15.736,6340.423,350,0.972,5102.8,18.7,2041.1,0,0,16.568,28.135,18.952,162.8,Burdekin,AyrDPI,Kala,1958,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2591.6,2279.294,961.507,1296.475,287.074,206.449,8.7103287245963,0.114182487003542,9.454,0.99267,31.388
1960,14/09/1960,258,1959,15-May,1,sugar,alive,1,396,1958,15/8/1959,135,0,0,348,1960,21,2039,6801.7,5941.34,5289.58,160.684,2586.98,15121.2,18403.648,7361.458,99.927,16.903,146.3,62.411,0,8.835,8577.547,8586.382,102853.088,1.092,12,1320,1107.6,500.071,529.799,541.069,1149.021,255.245,1404.266,4.108,8506.83,6.152,8512.982,102248.364,200,328.735,396.678,19.136,13.474,2.317,4.066,7343.23,350,0.962,4655.2,17.1,1862.1,0,0,17.494,28.356,20.039,210.1,Burdekin,AyrDPI,Kala,1958,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2427.6,1861.069,1029.87,1285.115,34.927,15.791,8.63396252368934,0.114425614520326,9.07819209039548,0.80342,25.87
1961,14/10/1961,287,1960,15-May,1,sugar,alive,2,395,1958,14/9/1960,135,0,0,348,1961,21,2039,6820.17,5991.79,5336.89,163.001,2929.31,14832.7,16809.926,6723.97,97.977,19.204,143.8,55.874,0,6.152,8506.83,8512.982,102248.364,1.082,17,1870,490.9,443.561,386.379,306.507,1265.716,274.552,1540.268,3.346,8430.634,6.821,8437.454,101340.313,200,331.451,396.845,20.142,12.584,2.601,4.169,7768.351,350,0.957,4508.8,16.6,1803.5,0,0,16.939,29.173,21.112,63.2,Burdekin,AyrDPI,Kala,1958,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2360.9,2176.507,829.94,1104.492,35.327,15.185,7.48910984435152,0.105826388654442,7.02590517241379,0.815005,29.293
1962,14/11/1962,318,1961,15-May,1,sugar,alive,3,396,1958,14/10/1961,135,0,0,348,1962,21,2039,6850.65,6000.62,5339.06,163.028,2747.39,15115.9,16440.277,6576.111,93.73,17.828,144.9,46.566,0,6.821,8430.634,8437.454,101340.313,1.07,14,1540,942.7,498.387,433.629,532.456,1257.04,286.648,1543.688,5.486,8347.728,7.427,8355.155,100268.101,200,329.743,405.904,26.427,15.146,2.619,5.317,7961.281,350,0.951,4300.8,15.8,1720.3,0,0,17.883,29.608,20.496,102.1,Burdekin,AyrDPI,Kala,1958,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2482.7,2072.456,932.016,1218.664,44.192,17.765,7.86641549929166,0.105609423665922,8.19236180904523,0.81514,27.474
1963,14/12/1963,348,1962,15-May,1,sugar,alive,4,395,1958,14/11/1962,135,0,0,348,1963,21,2039,6258.1,5499.99,4860.42,149.516,2637.51,13976.9,16504.251,6601.701,92.934,18.798,136.6,53.563,0,7.427,8347.728,8355.155,100268.101,1.059,11,1210,1159,597.534,364.883,580.453,1101.868,308.117,1409.984,5.758,8263.511,8.22,8271.731,99222.513,200,297.272,390.686,44.533,26.594,1.064,8.556,7409.969,350,0.916,3538.8,13,1415.5,0,0,17.523,29.03,19.693,91.9,Burdekin,AyrDPI,Kala,1958,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2369,1790.453,962.417,1270.534,72.191,27.658,8.35073581937085,0.106040919613272,9.00698795180723,0.74758,26.375
1964,14/05/1964,135,0,15-May,1,none,out,-1,0,1958,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,14888.293,5955.318,81.437,0,0,50.161,0,8.22,8263.511,8271.731,99222.513,1.047,0,0,453.9,123.711,40.738,357.061,0,169.174,169.174,0.094,8317.894,60.926,8378.82,100001.6,0,0,74.888,2.822,0.555,0.023,0.452,4817.878,350,0.479,931.7,5.1,372.7,0,0,21.305,31.506,19.237,92.7,Burdekin,AyrDPI,Kala,1958,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,453.9,357.061,164.449,333.623,3.4,0.578,0,0,0,,0
1965,14/08/1965,226,1964,15-May,2,sugar,alive,0,457,1964,14/5/1964,135,0,0,348,1965,21,2039,7582.74,6627.71,5970.29,181.363,3355.8,16124.5,0,0,0,19.859,210.5,170.439,170.439,60.926,8317.894,8378.82,100001.6,1.043,18,1980,923.9,693.475,539.929,478.95,1446.289,335.366,1781.655,5.332,8091.732,5.652,8097.385,97072.285,200,424.501,484.864,35.657,60.579,7.662,7.303,6936.009,350,0.983,5831.5,21.4,2332.6,0,0,16.633,28.818,18.791,107.4,Burdekin,AyrDPI,Kala,1958,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2903.9,2458.95,1233.404,1568.77,103.898,68.241,7.3756278086175,0.101794679665816,7.46349794238683,0.906815,33.558
1966,14/09/1966,257,1965,15-May,2,sugar,alive,1,396,1964,14/8/1965,135,0,0,348,1966,21,2039,7118.19,6279.87,5453.8,166.481,2888.2,16644,18662.556,7465.023,101.896,18.439,130.3,59.28,0,5.652,8091.732,8097.385,97072.285,1.026,16,1760,392.1,296.913,326.742,321.587,1268.661,253.624,1522.285,1.516,8037.82,4.579,8042.399,96585.07,200,307.423,371.007,15.895,17.798,1.93,3.454,7287.369,350,0.944,4108.4,15.1,1643.4,0,0,17.613,28.709,19.595,102.9,Burdekin,AyrDPI,Kala,1958,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2152.1,2081.587,623.655,877.279,35.623,19.728,7.99779206922411,0.109362570083789,7.53307692307692,0.832405,28.882
1967,14/10/1967,287,1966,15-May,2,sugar,alive,2,395,1964,14/9/1966,135,0,0,348,1967,21,2039,6530.71,5732.73,5118.17,156.033,2576.29,14125.4,17639.522,7055.809,87.417,17.409,131,65.44,1.4,4.579,8037.82,8042.399,96585.07,1.022,12,1320,809.7,375.628,368.599,504.629,1149,251.487,1400.487,2.779,7984.212,5.396,7989.608,96097.529,200,316.483,366.344,19.703,2.64,1.696,4.101,7387.622,350,0.96,4582.8,16.9,1833.1,0,0,17.992,28.818,20.041,154.9,Burdekin,AyrDPI,Kala,1958,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2129.7,1824.629,744.227,995.714,24.039,4.336,8.55149183751875,0.111413386914695,8.81542372881356,0.780165,25.763
1968,13/11/1968,318,1967,15-May,2,sugar,alive,3,396,1964,14/10/1967,135,0,0,348,1968,21,2039,6494.44,5694.67,5104.76,155.648,2596.74,13896.8,15902.001,6360.8,88.233,17.621,128.2,50.426,0,5.396,7984.212,7989.608,96097.529,1.013,11,1210,1461.8,672.425,626.359,525.646,1087.784,285.63,1373.413,5.485,7924.184,6.506,7930.69,95298.494,200,303.926,371.016,19.165,22.571,2.079,4.043,7489.672,350,0.962,4656,17.1,1862.4,0,0,18.116,28.915,20.428,187.9,Burdekin,AyrDPI,Kala,1958,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2671.8,1735.646,1298.784,1584.414,43.815,24.65,8.9677272900119,0.113329348127621,9.37638554216868,0.77824,25.967
1969,13/12/1969,347,1968,15-May,2,sugar,alive,4,395,1964,13/11/1968,135,0,0,348,1969,21,2039,6828.42,5986.79,5298.78,162.445,2900.87,15296.4,15769.901,6307.96,89.13,19.065,159.3,50.029,0,6.506,7924.184,7930.69,95298.494,1.004,16,1760,258,213.269,288.574,250.845,1233.592,275.203,1508.796,1.815,7842.439,6.527,7848.966,94156.184,200,339.17,394.315,21.237,7.737,2.075,4.418,7836.015,350,0.915,3516.2,13,1406.5,0,0,18.235,29.838,20.84,46.5,Burdekin,AyrDPI,Kala,1958,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2018,2010.845,501.843,777.046,31.049,9.812,8.07844463397228,0.107665317246334,7.35045248868778,0.812225,29.009
1970,15/05/1970,135,0,15-May,2,none,out,-1,0,1964,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,15990.722,6396.288,86.703,0,0,57.39,0,6.527,7842.439,7848.966,94156.184,0.994,0,0,544.4,170.75,103.518,330.929,0,155.724,155.724,0.188,7918.201,44.023,7962.224,95284.623,0,0,56.124,0.92,0.771,0.169,0.158,4677.676,350,0.566,1191.5,6.5,476.6,0,0,21.018,31.292,20.188,133.6,Burdekin,AyrDPI,Kala,1958,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,544.4,330.929,274.268,429.992,1.86,0.94,0,0,0,,0
1971,15/08/1971,227,1970,15-May,3,sugar,alive,0,457,1970,15/5/1970,135,0,0,348,1971,21,2039,8370.09,7471.15,6587.68,202.582,3468.76,17824.1,0,0,0,18.161,197.2,171.798,171.798,44.023,7918.201,7962.224,95284.623,0.992,15,1650,1178,606.714,575.646,751.23,1461.169,285.645,1746.814,4.595,7711.809,4.505,7716.314,92557.202,200,407.46,467.556,24.001,58.032,6.932,5.144,7061.161,350,0.979,5502.8,20.2,2201.1,0,0,16.806,28.315,18.842,220,Burdekin,AyrDPI,Kala,1958,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2828,2401.23,1182.36,1468.005,88.965,64.964,8.43659291279886,0.115972278674203,9.6467619047619,1.01291,34.688
