year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalNGCane,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAlloc,IrrigAmt,IrrigFreq,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH
1956,14/04/1956,105,0,15-Apr,0,none,out,-1,0,-1,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,908.8,24.993,440.807,459.959,0,277.705,277.705,20.633,9506.462,28.504,9534.966,141792.539,0,0,34.66,7.699,0.206,1.19,1.16,1030.058,350,0,0.5,0,0.2,0,0,22.406,30.649,17.187,67.8,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,908.8,459.959,465.8,743.505,9.095,1.396,0,0,0,,0
1957,14/07/1957,195,1956,15-Apr,1,sugar,alive,0,456,1956,14/4/1956,105,0,0,318,1957,21,2039,6741.83,6001.56,5231.97,160.986,2847.86,15098.7,0,0,0,18.859,130.8,194.845,194.845,28.504,9506.462,9534.966,141792.539,0.884,11,1210,1202.9,114.967,931.133,789.978,1077.313,426.337,1503.65,26.218,9424.2,0.772,9424.972,141377.25,200,294.162,315.509,29.999,0.531,18.943,6.48,3253.381,350,0.967,4880.3,17.9,1952.1,0,0,16.955,27.951,18.212,77.7,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2412.9,1999.978,1046.1,1472.437,49.473,19.474,8.04938854327398,0.107063478868088,9.69795180722891,0.80493,28.479
1958,14/08/1958,226,1957,15-Apr,1,sugar,alive,1,396,1956,14/7/1957,105,0,0,318,1958,21,2039,5659.9,4956.94,4260.99,129.09,2276.71,13989.1,16982.107,6792.842,90.122,18.793,86.8,57.996,57.996,0.772,9424.2,9424.972,141377.25,0.869,13,1430,1020.9,135.334,1013.582,506.26,976.297,328.429,1304.725,11.197,9426.606,0.942,9427.548,142083.372,200,245.303,289.603,16.785,0,7.117,3.698,5085.627,350,0.931,3818,14,1527.2,0,0,17.772,29.136,19.572,136.1,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2450.9,1936.26,1148.916,1477.345,23.902,7.117,6.6669765424065,0.098940389737301,6.86648936170213,0.64545,22.767
1959,14/09/1959,257,1958,15-Apr,1,sugar,alive,2,396,1956,14/8/1958,105,0,0,318,1959,21,2039,6146.66,5402.4,4672.93,141.895,2524.9,14737.2,15136.093,6054.437,72.938,18.987,93.7,55.256,55.256,0.942,9426.606,9427.548,142083.372,0.866,9,990,875.3,10.22,562.12,560.247,1011.333,286.575,1297.908,6.006,9413.242,0.88,9414.122,142908.16,200,259.418,304.87,23.483,0,6.285,4.899,5217.674,350,0.957,4508.9,16.5,1803.6,0,0,16.929,28.362,19.643,162.8,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1865.3,1550.247,572.34,858.915,29.768,6.285,9.15305754502347,0.109325930651479,9.85381944444445,0.709475,25.249
1960,13/10/1960,287,1959,15-Apr,1,sugar,alive,3,395,1956,14/9/1959,105,0,0,318,1960,21,2039,6833.83,6083.23,5211.92,159.66,2963.4,16219,16359.231,6543.693,81.899,19.93,95.2,50.31,50.31,0.88,9413.242,9414.122,142908.16,0.86,10,1100,1112.7,37.126,817.341,587.759,1069.904,283.312,1353.216,10.395,9393.204,1.215,9394.419,143725.424,200,268.027,319.771,26.43,0,7.177,5.369,5643.293,350,0.96,4585.1,16.8,1834.1,0,0,17.803,28.647,20.438,210.1,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2212.7,1687.759,854.467,1137.779,33.607,7.177,9.45988141671886,0.117985598751419,10.3006451612903,0.7983,29.634
1961,13/11/1961,317,1960,15-Apr,1,sugar,alive,4,396,1956,13/10/1960,105,0,0,318,1961,21,2039,6369.06,5705.53,4823.17,148.775,3007.15,15458.9,17683.55,7073.42,86.323,21.962,101,55.329,55.329,1.215,9393.204,9394.419,143725.424,0.852,14,1540,499,80.055,547.793,350.848,1104.755,294.842,1399.598,4.879,9375.598,1.78,9377.378,144557.911,200,263.623,319.142,33.058,0.001,3.988,6.418,5796.273,350,0.911,3451.4,12.7,1380.6,0,0,16.991,29.222,21.178,63.2,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2039,1890.848,627.848,922.69,37.047,3.989,7.86816285603073,0.106298379963389,7.47613065326633,0.743875,30.072
1962,15/04/1962,105,0,15-Apr,1,none,out,-1,0,1956,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,16073.743,6429.498,76.271,0,0,66.885,66.885,1.78,9375.598,9377.378,144557.911,0.846,0,0,875.8,69.206,394.391,465.234,0,315.561,315.561,18.742,9446.779,30.808,9477.586,146921.396,0,0,40.183,3.595,0.001,1.912,0.366,3739.151,350,0,0.3,0,0.1,0,0,21.944,31.478,21.317,102.1,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,875.8,465.234,463.597,779.158,5.508,1.913,0,0,0,,0
1963,15/07/1963,196,1962,15-Apr,2,sugar,alive,0,456,1962,15/4/1962,105,0,0,318,1963,21,2039,6540.73,5795.59,5043.16,154.434,2924.56,14975.7,0,0,0,20.393,179.2,163.527,163.527,30.808,9446.779,9477.586,146921.396,0.843,14,1540,1147.9,209.787,1111.652,614.583,1110.625,357.198,1467.824,17.953,9296.845,1.966,9298.811,144790.496,200,358.505,386.693,32.595,0.002,23.076,6.93,5194.813,350,0.951,4294.8,15.7,1717.9,0,0,16.968,28.851,18.604,91.9,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2687.9,2154.583,1321.439,1678.637,55.673,23.078,7.16769787935763,0.105212886558606,7.76050251256281,0.77217,29.246
1964,14/08/1964,227,1963,15-Apr,2,sugar,alive,1,396,1962,15/7/1963,105,0,0,318,1964,21,2039,5641.47,4920.25,4245.66,128.25,2317.56,13958.1,16379.942,6551.977,84.935,19.327,107.8,62.165,62.165,1.966,9296.845,9298.811,144790.496,0.826,12,1320,612.7,3.487,618.789,457.162,1011.347,307.085,1318.432,7.331,9276.735,1.223,9277.957,145205.296,200,266.504,312.187,22.196,0,6.599,4.794,5343.933,350,0.932,3841.2,14.1,1536.5,0,0,17.172,29.171,19.499,92.7,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1932.7,1777.162,622.276,929.361,28.795,6.599,7.2165621367101,0.0972746413921992,7.24576271186441,0.64125,23.176
1965,14/09/1965,257,1964,15-Apr,2,sugar,alive,2,396,1962,14/8/1964,105,0,0,318,1965,21,2039,5863.51,5209.14,4459.65,136.579,2574.83,14038.6,15129.383,6051.754,82.234,20.288,103.5,54.159,54.159,1.223,9276.735,9277.957,145205.296,0.823,11,1210,831.2,21.941,684.655,508.494,1019.361,319.578,1338.939,7.033,9250.266,1.065,9251.331,145797.013,200,263.835,316.317,30.886,0,7.306,6.325,5181.693,350,0.93,3804.2,14,1521.7,0,0,17.287,29.163,19.689,107.4,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2041.2,1718.494,706.596,1026.174,38.192,7.306,7.94759830409649,0.10200539382302,8.22765060240964,0.682895,25.748
1966,14/10/1966,287,1965,15-Apr,2,sugar,alive,3,395,1962,14/9/1965,105,0,0,318,1966,21,2039,5993.74,5275.16,4500.46,136.603,2581.77,14932.8,15166.381,6066.552,82.461,20.347,95.9,49.826,49.826,1.065,9250.266,9251.331,145797.013,0.816,13,1430,392.1,3.091,548.293,358.45,990.085,283.67,1273.754,3.709,9235.418,0.955,9236.373,146593.627,200,262,310.854,24.681,0,7.783,5.071,5335.693,350,0.945,4153.2,15.2,1661.3,0,0,17.785,28.871,19.833,102.9,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1822.1,1788.45,551.384,835.054,32.464,7.783,7.63806648214935,0.107244412971422,7.2661170212766,0.683015,25.818
1967,14/11/1967,318,1966,15-Apr,2,sugar,alive,4,396,1962,14/10/1966,105,0,0,318,1967,21,2039,6264.14,5580.36,4704.94,144.287,2792.39,15592,16223.046,6489.218,85.322,20.904,97.2,46.789,46.789,0.955,9235.418,9236.373,146593.627,0.81,11,1210,821.8,30.482,667.07,472.625,1013.313,305.568,1318.881,5.662,9219.427,1.417,9220.844,147273.422,200,262.549,313.403,28.965,0,4.279,6.009,5533.924,350,0.93,3796.2,13.9,1518.5,0,0,18.229,28.885,20.191,154.9,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2031.8,1682.625,697.552,1003.12,33.244,4.279,8.5751132902459,0.109401075608793,8.69198795180723,0.721435,27.924
1968,14/04/1968,105,0,15-Apr,2,none,out,-1,0,1962,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,16479.975,6591.99,84.862,0,0,62.157,62.157,1.417,9219.427,9220.844,147273.422,0.804,0,0,1341.7,135.624,844.125,461.126,0,277.542,277.542,40.102,9306.566,14.238,9320.804,150155.144,0,0,18.987,0.704,0.003,0.988,0.068,3069.798,350,0,0.4,0,0.2,0,0,22.329,31.086,21.557,187.9,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1341.7,461.126,979.749,1257.291,1.695,0.991,0,0,0,,0
1969,14/07/1969,195,1968,15-Apr,3,sugar,alive,0,456,1968,14/4/1968,105,0,0,318,1969,21,2039,6820.62,6119.76,5253.42,162.043,3130.69,15672,0,0,0,20.864,169.5,146.567,146.567,14.238,9306.566,9320.804,150155.144,0.804,19,2090,302.7,34.345,860.638,257.391,1160.371,406.555,1566.926,19.369,9168.464,1.866,9170.33,147599.523,200,345.647,376.722,24.894,0.001,15.994,5.459,5679.286,350,0.942,4065.9,14.9,1626.3,0,0,17.239,28.858,19.267,46.5,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2392.7,2347.391,894.983,1301.538,40.889,15.995,6.90311073016809,0.10341458371359,6.37964566929134,0.810215,31.307
1970,14/08/1970,226,1969,15-Apr,3,sugar,alive,1,396,1968,14/7/1969,105,0,0,318,1970,21,2039,5968.64,5275.61,4479.83,136.346,2554.58,14888.1,16777.218,6710.887,85.862,20.145,105.7,77.359,77.359,1.866,9168.464,9170.33,147599.523,0.789,14,1540,667.3,0.001,818.374,389.359,1055.874,314.536,1370.41,10.455,9150.846,1.222,9152.068,147932.12,200,268.447,309.069,16.569,0,8.263,3.655,5581.017,350,0.932,3835.2,14.1,1534.1,0,0,17.457,29.272,20.242,133.6,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2207.3,1929.359,818.375,1132.911,24.832,8.263,7.06690667729541,0.0994928525039952,6.85155778894472,0.68173,25.546
1971,14/09/1971,257,1970,15-Apr,3,sugar,alive,2,396,1968,14/8/1970,105,0,0,318,1971,21,2039,6618.26,5936.13,5014.35,154.054,2863.08,16039.1,15914.816,6365.927,80.271,19.959,94.8,95.875,95.875,1.222,9150.846,9152.068,147932.12,0.786,9,990,1226,69.048,750.504,761.558,1107.218,290.877,1398.095,6.062,9140.092,1.406,9141.498,148455.586,200,255.963,306.892,25.06,0.002,10.046,5.07,5828.417,350,0.937,3947.6,14.5,1579,0,0,17.442,28.692,19.601,220,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2216,1751.558,819.552,1110.429,35.108,10.048,8.79525542402821,0.110188506503492,10.6981944444444,0.77027,28.631
1972,13/10/1972,287,1971,15-Apr,3,sugar,alive,3,395,1968,14/9/1971,105,0,0,318,1972,21,2039,6075.03,5427.19,4568.16,140.046,2654.76,15068.6,16988.75,6795.5,78.944,20.416,92.3,94.229,94.229,1.406,9140.092,9141.498,148455.586,0.781,12,1320,1328.3,333.038,1013.072,618.624,1055.427,289.725,1345.152,6.522,9137.894,1.014,9138.908,148999.946,200,259.796,304.898,19.786,0.076,4.208,4.034,5980.052,350,0.925,3691.3,13.5,1476.5,0,0,16.804,28.821,20.091,206.2,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2648.3,1938.624,1346.11,1635.835,24.07,4.284,7.22398979895018,0.104111654296317,7.91220338983051,0.70023,26.548
1973,17/11/1973,321,1972,15-Apr,3,sugar,alive,4,400,1968,13/10/1972,105,0,4,318,1973,17,2039,6574.59,5838.01,4929.98,150.793,2809.8,16446.1,15945.949,6378.379,81.457,20.019,96.3,51.268,51.268,1.014,9137.894,9138.908,148999.946,0.777,11,1210,1238.1,276.084,752.774,678.681,1064.664,287.893,1352.557,4.002,9127.691,1.739,9129.43,149215.872,200,260.509,312.533,28.106,0.008,4.844,5.617,6357.169,350,0.931,3819.7,14,1527.9,0,0,18.843,29.254,19.804,108.5,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2448.1,1888.681,1028.858,1316.751,32.958,4.852,7.98403753730778,0.11148735321321,9.0839156626506,0.753965,28.098
1974,15/04/1974,105,0,15-Apr,3,none,out,-1,0,1968,0.000,105,0,4,322,-1,17,2043,0,0,0,0,0,0,17225.905,6890.362,81.874,0,0,117.954,117.954,1.739,9127.691,9129.43,149215.872,0.771,0,0,1721.8,318.306,990.948,530.983,0,364.15,364.15,47.248,9215.482,13.995,9229.478,152006.093,0,0,23.176,1.795,0.023,1.329,0.132,3434.8,350,0,0.2,0,0.1,0,0,22.293,30.139,17.364,152.9,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1721.8,530.983,1309.254,1673.404,3.147,1.352,0,0,0,,0
1975,15/07/1975,196,1974,15-Apr,4,sugar,alive,0,456,1974,15/4/1974,105,0,0,318,1975,21,2039,7238.66,6384.49,5624.15,172.04,3245.36,16145.1,0,0,0,20.303,156.1,166.351,166.351,13.995,9215.482,9229.478,152006.093,0.772,14,1540,763.6,44.877,852.817,558.687,1153.281,366.637,1519.918,18.066,9090.249,1.484,9091.733,148727.853,200,338.336,366.193,21.051,0.005,16.743,4.684,6586.48,350,0.969,4948.3,18.1,1979.3,0,0,17.001,28.293,19.228,65,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2303.6,2098.687,897.694,1264.331,37.799,16.748,8.1975063456342,0.11319031684604,8.64522613065327,0.8602,32.454
1976,14/08/1976,227,1975,15-Apr,4,sugar,alive,1,396,1974,15/7/1975,105,0,0,318,1976,21,2039,6313.49,5581.74,4798.55,146.839,2578.85,15149.3,17929.371,7171.749,94.138,18.702,93.4,52.34,52.34,1.484,9090.249,9091.733,148727.853,0.759,7,770,1989.1,221.51,1219.426,923.254,982.79,333.044,1315.834,21.056,9083.388,1.273,9084.661,148224.215,200,252.338,300.696,25.203,0.007,5.858,5.225,6568.219,350,0.932,3848.9,14.1,1539.6,0,0,17.81,28.163,18.823,179.8,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2759.1,1693.254,1440.936,1773.98,31.068,5.865,8.67200077483945,0.111593863663654,12.0359836065574,0.734195,25.788
1977,14/09/1977,257,1976,15-Apr,4,sugar,alive,2,396,1974,14/8/1976,105,0,0,318,1977,21,2039,6581.83,5891,5002.2,153.441,2727.99,15796.3,16148.51,6459.405,75.057,18.968,93.8,54.671,54.671,1.273,9083.388,9084.661,148224.215,0.758,10,1100,1380,118.311,1017.55,633.599,1037.676,292.238,1329.914,9.06,9076.364,1.31,9077.675,147699.41,200,259.343,307.654,21.396,0.004,6.352,4.449,7011.062,350,0.943,4103.7,15,1641.5,0,0,17.722,28.369,19.544,170.6,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2480,1733.599,1135.861,1428.099,27.752,6.356,8.85100879730549,0.115376633376294,9.89941935483871,0.767205,27.28
1978,14/10/1978,287,1977,15-Apr,4,sugar,alive,3,395,1974,14/9/1977,105,0,0,318,1978,21,2039,6950.3,6223.46,5270.22,161.744,3060.44,16800.8,16915,6766,77.778,20.373,98.5,68.898,68.898,1.31,9076.364,9077.675,147699.41,0.754,10,1100,953.7,19.687,660.268,611.544,1083.952,276.795,1360.747,8.557,9070.599,1.175,9071.774,147046.854,200,271.302,311.665,16.52,0.001,3.523,3.467,7547.025,350,0.949,4256.2,15.6,1702.5,0,0,17.755,28.363,20.718,150.6,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2053.7,1711.544,679.955,956.75,20.044,3.524,9.45018065559518,0.118864123896654,10.4350967741935,0.80872,30.604
1979,14/11/1979,318,1978,15-Apr,4,sugar,alive,4,396,1974,14/10/1978,105,0,0,318,1979,21,2039,6249.51,5534.1,4704.25,143.951,2705.7,15452.6,17898.522,7159.409,81.636,20.219,91.5,81.897,81.897,1.175,9070.599,9071.774,147046.854,0.751,9,990,1489.5,189.164,1029.391,686.74,977.989,316.28,1294.268,9.849,9066.27,1.2,9067.47,146148.281,200,258.308,309.72,27.468,0.009,3.794,5.557,7720.121,350,0.926,3721.4,13.6,1488.6,0,0,18.32,28.53,19.539,350.7,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2479.5,1676.74,1218.555,1534.835,31.271,3.803,8.5851712251154,0.111221941668959,9.99659722222222,0.719755,27.057
1980,14/04/1980,105,0,15-Apr,4,none,out,-1,0,1974,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,16297.932,6519.172,81.415,0,0,48.575,48.575,1.2,9066.27,9067.47,146148.281,0.748,0,0,636.1,5.075,303.131,332.464,0,232.316,232.316,14.285,9161.499,12.413,9173.911,148220.441,0,0,16.331,0.489,0.001,0.512,0.055,4077.742,350,0,0.5,0,0.2,0,0,22.487,31.511,22.411,86.4,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,636.1,332.464,308.206,540.522,1.002,0.513,0,0,0,,0
1981,14/07/1981,195,1980,15-Apr,5,sugar,alive,0,456,1980,14/4/1980,105,0,0,318,1981,21,2039,7564.04,6793.19,5881.88,181.887,3359.69,16821.7,0,0,0,19.82,187.8,144.154,144.154,12.413,9161.499,9173.911,148220.441,0.749,14,1540,1226.2,230.264,1090.376,667.422,1158.227,355.898,1514.126,21.302,8993.556,2.605,8996.161,143351.277,200,377.352,406.261,20.69,0.024,17.785,4.611,8149.803,350,0.959,4545.8,16.7,1818.3,0,0,17.555,28.055,18.773,104.8,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2766.2,2207.422,1320.64,1676.538,38.499,17.809,8.23979284432247,0.120126726573614,9.14005025125628,0.909435,33.597
1982,14/08/1982,226,1981,15-Apr,5,sugar,alive,1,396,1980,14/7/1981,105,0,0,318,1982,21,2039,6316.22,5577.24,4781.86,145.693,2787.87,15343.6,18162.394,7264.958,90.968,20.636,119.1,75.588,75.588,2.605,8993.556,8996.161,143351.277,0.737,13,1430,604.4,16.082,635.524,460.604,1091.212,308.757,1399.97,7.168,8955.019,1.287,8956.306,142945.661,200,294.666,337.5,18.985,0.004,6.052,4.144,6718.379,350,0.941,4054.9,14.9,1622,0,0,17.532,28.965,19.448,47.4,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2034.4,1890.604,651.606,960.363,25.041,6.056,7.70616162877049,0.104068658614113,7.74962765957447,0.728465,27.879
1983,14/09/1983,257,1982,15-Apr,5,sugar,alive,2,396,1980,14/8/1982,105,0,0,318,1983,21,2039,6256.41,5509.16,4758.65,144.591,2623.8,14977.6,16488.777,6595.511,85.689,19.42,104.7,58.413,58.413,1.287,8955.019,8956.306,142945.661,0.736,11,1210,637.3,47.269,495.457,429.739,1012.313,295.184,1307.497,5.145,8944.571,1.11,8945.681,143031.261,200,268.845,315.601,22.529,0.007,3.954,4.625,6511.647,350,0.948,4221,15.5,1688.4,0,0,17.915,28.646,19.857,95.4,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1847.3,1639.739,542.726,837.91,26.49,3.961,8.81792773118161,0.110586104595269,8.71030120481928,0.722955,26.238
1984,13/10/1984,287,1983,15-Apr,5,sugar,alive,3,395,1980,14/9/1983,105,0,0,318,1984,21,2039,6514.12,5812.69,4913,150.691,2815.53,16011.2,16318.803,6527.522,80.219,20.081,104.5,55.492,55.492,1.11,8944.571,8945.681,143031.261,0.733,11,1210,624.6,3.272,471.663,522.013,1056.54,295.556,1352.096,3.005,8930.112,1.397,8931.509,143077.486,200,276.109,317.083,16.182,0,6.093,3.533,6582.143,350,0.926,3725.4,13.7,1490.2,0,0,17.81,28.719,19.464,75.6,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1834.6,1732.013,474.935,770.491,22.275,6.093,8.70033885426957,0.111449926632428,9.07777108433735,0.753455,28.155
1985,13/11/1985,317,1984,15-Apr,5,sugar,alive,4,396,1980,13/10/1984,105,0,0,318,1985,21,2039,6679.78,6019.44,5024.44,155.139,2979.33,16553.5,16776.155,6710.462,85.999,20.721,97.3,63.063,63.063,1.397,8930.112,8931.509,143077.486,0.729,10,1100,872.5,18.908,549.302,648.665,1080.16,302.638,1382.798,4.847,8918.421,1.512,8919.933,143082.446,200,263.004,316.414,28.332,0.007,5.61,5.704,6666.122,350,0.91,3444.6,12.6,1377.8,0,0,17.761,28.762,19.57,111.4,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1972.5,1748.665,568.21,870.848,33.949,5.617,8.8718536712292,0.112192091686566,10.0089677419355,0.775695,29.793
1986,15/04/1986,105,0,15-Apr,5,none,out,-1,0,1980,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,16998.342,6799.337,82.558,0,0,84.556,84.556,1.512,8918.421,8919.933,143082.446,0.724,0,0,420.5,35.296,128.903,283.356,0,208.12,208.12,4.854,8999.268,25.519,9024.788,145047.601,0,0,29.437,0.474,0.019,0.349,0.089,4378.443,350,0,0.6,0,0.2,0,0,22.125,31.888,20.927,117.8,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,420.5,283.356,164.199,372.319,0.842,0.368,0,0,0,,0
1987,15/07/1987,196,1986,15-Apr,6,sugar,alive,0,456,1986,15/4/1986,105,0,0,318,1987,21,2039,6661.97,5863.57,5197.82,158.782,3223.36,14641.5,0,0,0,22.07,178.4,132.737,132.737,25.519,8999.268,9024.788,145047.601,0.724,16,1760,585.4,31.532,884.22,484.014,1111.86,400.108,1511.968,19.02,8851.438,1.496,8852.934,141872.264,200,359.161,388.319,32.728,0.017,16.382,7.08,6322.871,350,0.959,4575.7,16.8,1830.3,0,0,18.179,29.194,18.291,44,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2345.4,2244.014,915.752,1315.86,49.127,16.399,7.07580255738155,0.105016772841753,7.18470588235294,0.79391,32.234
1988,14/08/1988,227,1987,15-Apr,6,sugar,alive,1,396,1986,15/7/1987,105,0,0,318,1988,21,2039,6106.53,5378.3,4547.32,137.874,2572.03,15592.1,16334.587,6533.835,86.609,20.046,96.1,50.418,50.418,1.496,8851.438,8852.934,141872.264,0.711,13,1430,974.5,4.67,1024.852,459.212,1032.344,312.439,1344.783,11.879,8840.216,1.313,8841.529,141515.02,200,261.719,303.183,15.762,0.001,8.693,3.55,6137.553,350,0.948,4219,15.5,1687.6,0,0,17.994,29.174,19.627,254,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2404.5,1889.212,1029.522,1341.961,24.456,8.694,7.29796338367531,0.1025250914088,7.33372340425532,0.68937,25.72
1989,14/09/1989,257,1988,15-Apr,6,sugar,alive,2,396,1986,14/8/1988,105,0,0,318,1989,21,2039,6494.36,5773.34,4954.56,151.534,2662.2,15398,16839.462,6735.784,88.969,18.709,90.5,80.614,80.614,1.313,8840.216,8841.529,141515.02,0.711,8,880,1393,176.975,763.869,780.549,1063.471,290.178,1353.649,9.425,8841.071,0.976,8842.047,141541.456,200,254.584,299.126,23.623,0.042,3.05,4.79,6420.109,350,0.945,4148.5,15.2,1659.4,0,0,17.953,28.513,19.014,134.8,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2273,1660.549,940.844,1231.022,26.715,3.092,9.12553619315058,0.111944824692369,11.3935338345865,0.75767,26.622
