year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAmt,IrrigFreq,MillMudAmt,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH,IrrigAlloc
1985,22/10/1985,295,1984,15-Apr,5,sugar,alive,3,395,1981,22/9/1984,113,8,0,326,1985,14,2039,6971.37,6314.78,5444.12,169.187,3165.69,,0,0,0,20.115,67.951,67.951,1.185,9885.13,9886.316,155472.213,1.009,19,2090,794.9,153.284,1384.291,538.173,1212.161,134.565,1346.726,1.565,9904.179,1.339,9905.518,155643.313,200,298.349,437.689,27.795,0.035,14.649,5.849,13205.723,350,0.88,3032.7,11.2,1213.1,0,0,17.611,28.711,19.666,111.4,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2884.9,2628.173,1537.575,1672.14,42.479,14.684,6.43743771814108,0.125628375779483,6.66090551181102,0.845935,31.657,999
1986,22/11/1986,326,1985,15-Apr,5,sugar,alive,4,396,1981,22/10/1985,113,8,0,326,1986,14,2039,7075.95,6337.8,5433.4,168.075,3151.06,,0,0,0,20.16,68.55,68.55,1.339,9904.179,9905.518,155643.313,1.015,20,2200,873.1,198.959,1476.626,617.797,1252.974,138.642,1391.616,1.617,9887.433,3.555,9890.988,155237.629,200,322.56,472.113,47.494,0.076,6.116,9.421,14086.05,350,0.74,1923.3,7.1,769.3,0,0,18.823,29.453,19.027,117.8,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3073.1,2817.797,1675.585,1814.227,53.686,6.192,5.96476609209251,0.120776852235099,6.34245283018868,0.840375,31.511,999
1987,15/04/1987,105,0,15-Apr,5,none,out,-1,0,1981,0.000,105,0,0,326,-1,14,2039,0,0,0,0,0,,0,0,0,0,74.449,74.449,3.555,9887.433,9890.988,155237.629,1.014,0,0,212.4,50.209,41.388,163.421,0,16.338,16.338,0,10041.168,5.377,10046.545,157680.439,0,0,76.052,0.743,0.053,0.054,0.178,7195.691,350,0.996,8048.2,35.2,3219.3,0,0,22.097,32.244,21.713,44,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,212.4,163.421,91.597,107.935,0.85,0.107,0,0,0,,0,999
1988,14/07/1988,196,1987,15-Apr,6,sugar,alive,0,456,1987,15/4/1987,105,0,0,318,1988,21,2039,8103.75,7237.59,6341.11,195.59,3715.71,,0,0,0,20.467,178.914,178.914,5.377,10041.168,10046.545,157680.439,1.026,21,2310,1008.5,158.023,1543.347,470.122,1390.044,311.343,1701.387,4.81,9802.922,2.408,9805.331,153102.681,200,463.01,539.086,47.884,0.159,12.033,9.622,11966.743,350,0.905,3368.8,12.4,1347.5,0,0,17.995,29.116,18.802,254,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3318.5,2780.122,1701.37,2012.713,60.076,12.192,7.03530276728863,0.114959148036279,7.08659420289855,0.97795,37.157,999
1989,14/08/1989,226,1988,15-Apr,6,sugar,alive,1,396,1987,14/7/1988,105,0,0,318,1989,21,2039,6755.34,6029.47,5224.24,160.83,3042.2,,0,0,0,20.366,94.657,94.657,2.408,9802.922,9805.331,153102.681,1.001,16,1760,1383.4,328.669,1539.298,761.061,1170.782,115.161,1285.944,1.69,9880.506,1.213,9881.719,153245.115,200,269.045,415.542,22.935,0.1,10.839,4.994,13881.701,350,0.86,2803.8,10.5,1121.5,0,0,17.87,28.468,18.868,134.8,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3143.4,2521.061,1867.967,1983.128,33.874,10.939,6.37945690326414,0.125067654579049,7.27737556561086,0.80415,30.422,999
1990,14/09/1990,257,1989,15-Apr,6,sugar,alive,2,396,1987,14/8/1989,105,0,0,318,1990,21,2039,6509.59,5813.61,5090.11,156.782,2931.25,,0,0,0,20.097,84.146,84.146,1.213,9880.506,9881.719,153245.115,1.02,17,1870,1288.6,434.086,1478.268,537.894,1135.706,141.131,1276.836,1.992,9900.996,1.091,9902.087,152878.665,200,296.819,428.826,27.205,0.14,5.24,5.781,13295.377,350.712,0.908,3412.5,12.6,1365,0,0,17.279,28.597,19.939,103,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3158.6,2407.894,1912.354,2053.485,32.585,5.38,6.51116701981067,0.122789457690729,6.75784482758621,0.78391,29.312,999
1991,14/10/1991,287,1990,15-Apr,6,sugar,alive,3,395,1987,14/9/1990,105,0,0,318,1991,21,2039,7020.14,6324.53,5464.76,169.314,3339.56,,0,0,0,21.361,53.557,53.557,1.091,9900.996,9902.087,152878.665,1.024,20,2200,1680.4,497.876,1988.511,389.355,1231.658,159.309,1390.967,2.284,9899.091,1.571,9900.662,151940.271,200,327.195,456.995,21.838,0.069,7.162,4.762,13862.703,352.383,0.882,3051.2,11.3,1220.5,0,0,17.386,28.895,19.58,204.4,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3880.4,2589.355,2486.387,2645.696,29.069,7.231,6.5388484777097,0.121723951754427,6.38920754716981,0.84657,33.396,999
1992,13/11/1992,318,1991,15-Apr,6,sugar,alive,4,396,1987,14/10/1991,105,0,0,318,1992,21,2039,7811.73,7034.43,6163.98,191.405,3857.62,,0,0,0,21.89,56.602,56.602,1.571,9899.091,9900.662,151940.271,1.026,22,2420,659.3,189.929,1347.106,403.248,1376.383,160.467,1536.85,1.659,9900.224,1.523,9901.748,150948.721,200,332.877,475.298,29.131,0.104,5.397,5.931,14872.077,354.083,0.874,2960.8,11,1184.3,0,0,18.342,29.501,20.919,122.8,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3079.3,2823.248,1537.035,1697.502,34.632,5.501,6.77960278374411,0.124543709535739,6.6691637630662,0.957025,38.576,999
1993,15/04/1993,105,0,15-Apr,6,none,out,-1,0,1987,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,0,0,0,0,62.017,62.017,1.523,9900.224,9901.748,150948.721,1.029,0,0,402.2,201.111,96.107,262.259,0,14.804,14.804,0,10055.885,4.04,10059.925,153475.887,0,0,78.618,0.876,0.336,0.09,0.185,7645.172,354.757,0.997,8516.9,37.2,3406.8,0,0,21.276,31.26,21.924,72,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,402.2,262.259,297.218,312.022,1.302,0.426,0,0,0,,0,999
1994,15/07/1994,196,1993,15-Apr,7,sugar,alive,0,456,1993,15/4/1993,105,0,0,318,1994,21,2039,8904.55,7993.83,7000.52,216.839,4138.16,,0,0,0,20.573,152.196,152.196,4.04,10055.885,10059.925,153475.887,1.041,23,2530,465.6,79.558,1254.655,361.62,1440.89,298.631,1739.521,3.08,9826.006,2.12,9828.127,146886.69,200,472.45,530.912,33.02,0.208,13.146,6.888,14437.298,356.78,0.909,3431.4,12.6,1372.6,0,0,17.896,28.846,19.367,46.8,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2995.6,2891.62,1334.213,1632.844,46.374,13.354,7.49887606255317,0.124654430731219,7.27647651006711,1.084195,41.382,999
1995,15/08/1995,227,1994,15-Apr,7,sugar,alive,1,396,1993,15/7/1994,105,0,0,318,1995,21,2039,7796.18,6981.95,6125.79,189.414,3572.84,,0,0,0,20.301,74.062,74.062,2.12,9826.006,9828.127,146886.69,1.018,21,2310,482.2,159.284,1169.601,334.052,1349.805,67.53,1417.334,0.398,9869.947,2.353,9872.3,146492.456,200,316.001,467.336,20.166,0.479,4.789,4.528,15578.592,358.569,0.894,3202.8,12.3,1281.1,0,0,18.082,29.062,20.474,55.2,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2792.2,2644.052,1328.885,1396.415,25.434,5.268,7.1637774143625,0.133641047205528,6.86282608695652,0.94707,35.728,999
1996,14/09/1996,258,1995,15-Apr,7,sugar,alive,2,396,1993,15/8/1995,105,0,0,318,1996,21,2039,7682.85,6937.41,6069.01,188.539,3778.83,,0,0,0,21.753,120.043,120.043,2.353,9869.947,9872.3,146492.456,1.038,22,2420,564.9,183.222,1378.674,327.155,1319.899,146.915,1466.814,1.466,9844.78,1.356,9846.136,146289.686,200,358.588,495.125,19.51,0.735,14.636,4.352,14891.09,360.388,0.854,2748.7,10.1,1099.5,0,0,19.055,29.44,20.405,107,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2984.9,2747.155,1561.896,1708.811,34.881,15.371,6.86306378780957,0.128536406115567,6.5693031358885,0.942695,37.788,999
1997,14/10/1997,287,1996,15-Apr,7,sugar,alive,3,395,1993,14/9/1996,105,0,0,318,1997,21,2039,7705.09,6938.99,6133.45,190.478,3786.74,,0,0,0,21.553,76.233,76.233,1.356,9844.78,9846.136,146289.686,1.038,20,2200,962.4,336.887,1532.653,488.69,1161.128,140.438,1301.566,1.703,9873.545,1.294,9874.839,146723.331,200,306.216,447.366,27.216,0.284,4.692,5.63,13870.582,362.245,0.885,3088.5,11.4,1235.4,0,0,19.379,28.509,20.519,116.8,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3162.4,2688.69,1869.54,2009.978,32.192,4.976,7.0844165746144,0.146345248723461,7.18784905660377,0.95239,37.867,999
1998,14/11/1998,318,1997,15-Apr,7,sugar,alive,4,396,1993,14/10/1997,105,0,0,318,1998,21,2039,8312.26,7436.53,6533.51,202.344,3937.86,,0,0,0,21.037,67.527,67.527,1.294,9873.545,9874.839,146723.331,1.044,20,2200,1241.5,210.81,1766.618,630.917,1207.387,142.335,1349.722,1.799,9873.149,2.991,9876.141,146686.782,200,342.517,474.052,20.627,0.098,5.216,4.367,14854.913,364.136,0.776,2140.5,7.9,856.2,0,0,20.755,29.053,19.326,189.6,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3441.5,2830.917,1977.428,2119.763,25.941,5.314,7.14764862410307,0.149915315894681,7.63562264150943,1.01172,39.379,999
1999,17/04/1999,107,0,15-Apr,7,none,out,-1,0,1993,0.000,107,2,0,320,-1,20,2039,0,0,0,0,0,,0,0,0,0,181.876,181.876,2.991,9873.149,9876.141,146686.782,1.047,0,0,734.4,451.202,223.072,339.846,0,10.628,10.628,0,10031.989,3.562,10035.551,150239.27,0,0,66.821,1.528,0.308,0.225,0.188,6866.26,364.887,0.999,9650.9,39,3860.3,0,0,23.371,31.155,20.469,98.7,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,734.4,339.846,674.274,684.902,2.061,0.533,0,0,0,,0,999
2000,16/07/2000,198,1999,15-Apr,8,sugar,alive,0,456,1999,17/4/1999,107,2,0,320,2000,19,2039,9996.47,8972.76,7984.52,247.859,4184.57,,0,0,0,17.866,231.375,231.375,3.562,10031.989,10035.551,150239.27,1.057,19,2090,1568.6,443.87,1736.939,710.857,1383.306,240.824,1624.13,3.817,9833.672,2.251,9835.923,146014.086,200,456.513,511.536,27.12,0.475,9.372,5.659,12979.399,367.123,0.923,3654.8,13.4,1461.9,0,0,18.467,27.787,18.607,136,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3658.6,2800.857,2180.809,2421.633,36.967,9.847,8.84939859478724,0.152610320602415,9.75822834645669,1.239295,41.846,999
2001,16/08/2001,228,2000,15-Apr,8,sugar,alive,1,396,1999,16/7/2000,107,2,0,320,2001,19,2039,7072.57,6315.2,5553.7,171.427,3344.42,,0,0,0,21.096,85.036,85.036,2.251,9833.672,9835.923,146014.086,1.038,20,2200,561.9,240.583,1255.63,405.945,1226.206,40.735,1266.941,0.099,9905.369,1.553,9906.922,146750.905,200,282.167,428.906,18.238,0.329,4.066,4.008,14539.216,369.103,0.946,4174.1,16.2,1669.6,0,0,17.72,28.843,19.818,52,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2761.9,2605.945,1496.213,1536.948,22.633,4.395,6.57830460734973,0.135307800442167,6.46894339622642,0.857135,33.444,999
2002,16/09/2002,259,2001,15-Apr,8,sugar,alive,2,396,1999,16/8/2001,107,2,0,320,2002,19,2039,7784.93,6994.4,6093.18,188.375,3882.66,,0,0,0,22.452,83.781,83.781,1.553,9905.369,9906.922,146750.905,1.058,20,2200,810.4,68.795,1394.274,357.202,1421.105,147.862,1568.966,2.034,9864.131,1.212,9865.344,146526.534,200,375.025,517.042,22.048,0.036,6.489,4.807,14617.713,371.117,0.898,3264.7,12,1305.9,0,0,18.197,30.125,20.989,206,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3010.4,2557.202,1463.069,1610.931,28.573,6.525,7.36644973686083,0.120063149870679,7.10849056603774,0.941875,38.827,999
2003,16/10/2003,289,2002,15-Apr,8,sugar,alive,3,395,1999,16/9/2002,107,2,0,320,2003,19,2039,7718.16,6928.01,6097.51,188.789,3795.63,,0,0,0,21.829,62.147,62.147,1.212,9864.131,9865.344,146526.534,1.055,22,2420,462.6,125.109,1207.511,298.468,1400.936,138.115,1539.051,1.216,9881.993,2.567,9884.559,146781.85,200,331.392,478.823,21.328,0.032,5.401,4.674,14647.304,373.166,0.888,3130.3,11.6,1252.1,0,0,18.211,29.927,21.251,51,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2882.6,2718.468,1332.62,1470.735,26.761,5.433,6.9446835497052,0.122665850579351,6.57801393728223,0.943945,37.956,999
2004,15/11/2004,320,2003,15-Apr,8,sugar,alive,4,396,1999,16/10/2003,107,2,0,320,2004,19,2039,7825.89,7047.67,6186.03,192.141,3916.06,,0,0,0,22.169,73.077,73.077,2.567,9881.993,9884.559,146781.85,1.059,21,2310,724.6,134.279,1368.878,395.572,1380.63,165.197,1545.828,1.616,9884.632,1.531,9886.163,146882.498,200,343.116,486.525,18.007,0.035,7.941,4.048,14423.838,375.245,0.875,2968.6,10.9,1187.4,0,0,18.532,29.892,20.894,173.2,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3034.6,2705.572,1503.157,1668.354,25.983,7.976,7.10167757501926,0.124296493529681,6.96163043478261,0.960705,39.161,999
2005,15/04/2005,105,0,15-Apr,8,none,out,-1,0,1999,0.000,105,0,0,320,-1,19,2039,0,0,0,0,0,,0,0,0,0,58.693,58.693,1.531,9884.632,9886.163,146882.498,1.06,0,0,632.4,157.951,368.129,237.881,0,10.629,10.629,0,10045.968,3.589,10049.558,149774.028,0,0,74.915,0.586,0.12,0.314,0.167,7137.464,376.057,0.999,9347.2,41.2,3738.9,0,0,22.269,32.221,21.978,143.4,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,632.4,237.881,526.08,536.709,1.02,0.434,0,0,0,,0,999
2006,15/07/2006,196,2005,15-Apr,9,sugar,alive,0,456,2005,15/4/2005,105,0,0,318,2006,21,2039,8610.22,7736.33,6780.44,209.989,3855.1,,0,0,0,19.681,154.384,154.384,3.589,10045.968,10049.558,149774.028,1.071,21,2310,961.7,173.196,1499.575,519.119,1382.179,290.549,1672.728,3.786,9794.779,2.073,9796.853,145452.754,200,494.476,560.189,36.245,0.743,12.804,7.359,12585.128,378.522,0.869,2908.3,10.7,1163.3,0,0,18.53,29.09,18.768,178.4,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3271.7,2829.119,1672.771,1963.32,49.792,13.547,7.42241666045154,0.125536847592675,7.60829710144928,1.049945,38.551,999
2007,15/08/2007,227,2006,15-Apr,9,sugar,alive,1,396,2005,15/7/2006,105,0,0,318,2007,21,2039,6880.2,6201.39,5416.1,167.919,3037.31,,0,0,0,19.348,80.586,80.586,2.073,9794.779,9796.853,145452.754,1.047,18,1980,967.8,295.918,1357.682,498.485,1195.998,108.643,1304.641,0.969,9866.329,0.983,9867.312,146390.972,200,273.55,417.248,22.611,0.171,13.076,4.934,13190.996,380.697,0.893,3195.2,12,1278.1,0,0,17.271,28.395,19.639,130.2,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2947.8,2478.485,1653.6,1762.243,35.858,13.247,6.77506621988836,0.128708970513728,6.91024691358025,0.839595,30.373,999
2008,14/09/2008,258,2007,15-Apr,9,sugar,alive,2,396,2005,15/8/2007,105,0,0,318,2008,21,2039,7059.67,6388.35,5556.01,172.418,3279.93,,0,0,0,20.498,70.146,70.146,0.983,9866.329,9867.312,146390.972,1.064,19,2090,1334.1,438.092,1641.087,582.303,1208.041,139.73,1347.771,2.038,9876.923,0.998,9877.921,146727.302,200,309.858,435.686,26.36,0.063,5.534,5.607,12833.781,382.903,0.896,3237.5,12,1295,0,0,17.841,28.663,19.218,108.2,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3424.1,2672.303,2079.179,2218.909,31.957,5.597,6.4520378115805,0.127928260809885,6.78811023622047,0.86209,32.799,999
2009,14/10/2009,287,2008,15-Apr,9,sugar,alive,3,395,2005,14/9/2008,105,0,0,318,2009,21,2039,6793.72,6085.39,5323.57,164.265,3152.85,,0,0,0,20.708,67.296,67.296,0.998,9876.923,9877.921,146727.302,1.065,17,1870,1789.1,513.906,1829.456,525.524,1182.987,150.813,1333.8,2.004,9884.527,1.491,9886.018,146793.816,200,318.025,451.025,25.486,0.073,5.324,5.354,13339.713,385.15,0.895,3223,11.9,1289.2,0,0,18.502,29.563,19.422,197.2,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3659.1,2395.524,2343.362,2494.175,30.883,5.397,6.8571636101329,0.123155645524067,7.08038793103448,0.821325,31.528,999
2010,26/11/2010,330,2009,15-Apr,9,sugar,alive,4,408,2005,14/10/2009,105,0,12,318,2010,14,2039,7760.16,6942.7,6042.48,186.686,3530.01,,0,0,0,20.358,49.234,49.234,1.491,9884.527,9886.018,146793.816,1.067,19,2090,1502.3,368.933,1711.956,744.852,1238,158.964,1396.964,2.349,9870.489,2.378,9872.867,146682.314,200,348.633,483.591,26.428,0.084,5.629,5.636,14196.471,387.505,0.759,2035.7,7.5,814.3,0,0,19.483,29.17,18.166,135.2,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3592.3,2834.852,2080.889,2239.853,32.141,5.713,6.5853878791556,0.133636944115954,7.34984251968504,0.93343,35.3,999
2011,15/04/2011,105,0,15-Apr,9,none,out,-1,0,2005,0.000,105,0,12,330,-1,14,2051,0,0,0,0,0,,0,0,0,0,163.68,163.68,2.378,9870.489,9872.867,146682.314,1.066,0,0,1001.9,600.212,319.956,332.729,0,6.352,6.352,0,10016.544,2.671,10019.215,150236.773,0,0,44.463,1.218,0.299,0.287,0.131,5334.98,388.328,1,11392.4,47.7,4557,0,0,22.894,30.765,17.917,75.6,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,1001.9,332.729,920.168,926.52,1.804,0.586,0,0,0,,0,999
2012,20/07/2012,202,2011,15-Apr,10,sugar,alive,0,462,2011,15/4/2011,105,0,6,318,2012,15,2039,8937.61,8027.23,7045.51,217.999,3846.37,,0,0,0,18.802,239.06,239.06,2.671,10016.544,10019.215,150236.773,1.074,19,2090,1178.8,328.916,1320.112,675.067,1452.496,243.232,1695.728,2.595,9831.462,2.498,9833.959,145940.553,200,456.988,523.32,20.19,0.309,7.971,4.184,13568.053,391.055,0.897,3245.7,11.9,1298.3,0,0,17.126,28.365,18.477,197.4,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3268.8,2765.067,1649.028,1892.26,28.47,8.28,7.8840404228903,0.128557763981016,8.58263779527559,1.089995,38.464,999
2013,20/08/2013,232,2012,15-Apr,10,sugar,alive,1,396,2011,20/7/2012,105,0,6,324,2013,15,2045,6687.75,5963.58,5270.06,162.56,2930.64,,0,0,0,19.275,163.106,163.106,2.498,9831.462,9833.959,145940.553,1.058,20,2200,535.4,204.506,1374.928,299.765,1164.938,89.504,1254.443,0.74,9892.415,1.345,9893.761,146663.291,200,280.73,432.114,19.031,0.34,13.494,4.284,13901.652,393.433,0.893,3194.3,12,1277.7,0,0,17.679,28.824,19.993,178.6,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2735.4,2499.765,1579.434,1668.938,32.865,13.834,6.50301128306061,0.129587394564759,6.13433962264151,0.8128,29.306,999
2014,20/09/2014,263,2013,15-Apr,10,sugar,alive,2,396,2011,20/8/2013,105,0,6,324,2014,15,2045,7732.97,7013.03,6066.86,188.672,3601.81,,0,0,0,20.581,64.629,64.629,1.345,9892.415,9893.761,146663.291,1.074,21,2310,729,168.727,1410.473,449.269,1285.446,160.67,1446.115,2.358,9866.109,1.081,9867.19,146620.63,200,350.25,477.534,21.217,0.045,6.491,4.589,13263.493,395.848,0.881,3045.8,11.2,1218.3,0,0,17.965,29.123,19.977,86.2,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3039,2759.269,1579.2,1739.87,27.753,6.536,6.83775304256308,0.130468185448598,6.83594202898551,0.94336,36.018,999
2015,20/10/2015,293,2014,15-Apr,10,sugar,alive,3,395,2011,20/9/2014,105,0,6,324,2015,15,2045,7444.12,6664.36,5884.9,181.691,3706.64,,0,0,0,22.193,78.313,78.313,1.081,9866.109,9867.19,146620.63,1.071,22,2420,372,83.894,1234.95,232.554,1366.627,135.191,1501.818,1.104,9880.728,1.219,9881.947,146841.341,200,330.252,467.96,19.917,0.032,5.13,4.377,14265.721,398.3,0.915,3517.1,13,1406.8,0,0,18.44,30.097,20.852,83.4,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2792,2652.554,1318.844,1454.035,25.079,5.162,6.84966262703794,0.120980704719214,6.3306968641115,0.908455,37.066,999
2016,19/11/2016,324,2015,15-Apr,10,sugar,alive,4,396,2011,20/10/2015,105,0,6,324,2016,15,2045,7293.27,6493.31,5685.79,175.078,3278.76,,0,0,0,20.135,49.651,49.651,1.219,9880.728,9881.947,146841.341,1.074,21,2310,604.8,168.737,1290.851,441.443,1279.475,156.272,1435.747,1.77,9878.177,3.482,9881.659,146812.288,200,345.376,488.457,20.943,0.054,4.626,4.491,14592.496,400.784,0.804,2327.7,8.6,931.1,0,0,19.741,30.295,19.215,43.6,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2914.8,2751.443,1459.588,1615.86,25.623,4.68,6.36313381741871,0.121942097040774,6.34340579710145,0.87539,32.788,999
2017,15/04/2017,105,0,15-Apr,10,none,out,-1,0,2011,0.000,105,0,6,324,-1,15,2045,0,0,0,0,0,,0,0,0,0,69.116,69.116,3.482,9878.177,9881.659,146812.288,1.074,0,0,617.6,221.595,229.063,328.58,0,15.331,15.331,0.001,10042.119,3.2,10045.319,150007.277,0,0,68.388,1.034,0.167,0.28,0.171,6623.824,401.725,0.997,8145.7,35.5,3258.3,0,0,22.757,32.21,19.61,106.2,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,617.6,328.58,450.658,465.989,1.481,0.447,0,0,0,,0,999
2018,15/07/2018,196,2017,15-Apr,11,sugar,alive,0,456,2017,15/4/2017,105,0,0,318,2018,21,2039,7721.92,6865.19,6037.05,185.707,3537.77,,0,0,0,20.532,220.727,220.727,3.2,10042.119,10045.319,150007.277,1.085,21,2310,863.5,336.996,1393.911,458.07,1326.461,273.198,1599.658,3.357,9794.563,2.21,9796.773,145406.508,200,467.873,543.188,45.546,1.285,14.124,8.687,11846.27,404.661,0.91,3434.6,12.6,1373.8,0,0,17.714,29.216,17.024,130.4,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3173.5,2768.07,1730.907,2004.105,60.955,15.409,6.70889825763077,0.116091689598652,6.72851449275362,0.928535,35.378,999
2019,15/08/2019,227,2018,15-Apr,11,sugar,alive,1,396,2017,15/7/2018,105,0,0,318,2019,21,2039,6479.3,5749.47,4997.72,152.915,2545.16,,0,0,0,17.572,63.663,63.663,2.21,9794.563,9796.773,145406.508,1.059,18,1980,1209.8,453.149,1493.453,454.067,1132.948,106.481,1239.429,1.596,9845.442,1.154,9846.595,146049.696,200,294.264,434.853,28.204,0.367,5.359,5.898,13103.561,407.247,0.867,2885.5,10.8,1154.2,0,0,18.203,29.367,17.12,92.8,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3189.8,2434.067,1946.602,2053.083,33.93,5.726,6.28228393055738,0.123375360750797,6.29279835390947,0.764575,25.452,999
