year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalNGCane,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAmt,IrrigFreq,MillMudAmt,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH,IrrigAlloc
2017,15/04/2017,105,0,15-Apr,10,none,out,-1,0,2011,0.000,105,0,7,325,-1,14,2046,0,0,0,0,0,0,17720.238,7088.095,72.122,0,0,71.11,71.11,1.964,8598.744,8600.708,128809.864,0.654,0,0,617.6,6.141,259.875,357.295,0,256.911,256.911,12.2,8708.511,5.821,8714.332,132110.548,0,0,8.977,0.375,0.008,0.443,0.035,3759.388,401.725,0,0.1,0,0,0,0,22.783,32.223,19.61,106.2,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,617.6,357.295,266.016,522.927,0.826,0.451,0,0,0,,0,999
2018,15/07/2018,196,2017,15-Apr,11,sugar,alive,0,456,2017,15/4/2017,105,0,0,318,2018,21,2039,7504.15,6675.37,5840.52,179.631,3432.11,16636.4,0,0,0,20.601,176.4,165.784,165.784,5.821,8708.511,8714.332,132110.548,0.656,21,2310,863.5,168.337,1492.442,441.795,1276.277,335.686,1611.963,26.792,8550.5,2.024,8552.523,127727.351,200,359.59,406.063,21.727,0.268,18.222,4.686,7659.391,404.661,0.966,4822,17.7,1928.8,0,0,17.714,29.216,17.024,130.4,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3173.5,2751.795,1660.779,1996.465,40.217,18.49,6.52777550653301,0.111436180607123,6.50836956521739,0.898155,34.321,999
2019,15/08/2019,227,2018,15-Apr,11,sugar,alive,1,396,2017,15/7/2018,105,0,0,318,2019,21,2039,6456.02,5710.37,4949.07,150.976,2507.17,15069.5,18239.596,7295.839,89.012,17.526,94.1,66.542,66.542,2.024,8550.5,8552.523,127727.351,0.649,18,1980,1209.8,467.413,1323.411,454.443,1119.251,276.165,1395.416,12.099,8546.238,1.117,8547.355,127866.261,200,246.481,307.672,36.341,0.707,1.639,7.081,6278.847,407.247,0.945,4138.7,15.2,1655.5,0,0,18.203,29.367,17.12,92.8,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3189.8,2434.443,1790.824,2066.989,38.687,2.346,6.20166502152648,0.108194258916337,6.21300411522634,0.75488,25.072,999
2020,14/09/2020,258,2019,15-Apr,11,sugar,alive,2,396,2017,15/8/2019,105,0,0,318,2020,21,2039,7050.06,6258.33,5455.9,166.984,3094.81,15941.5,16327.008,6530.804,70.858,19.896,89.9,70.101,70.101,1.117,8546.238,8547.355,127866.261,0.651,19,2090,1063.1,338.864,1290.634,413.205,1248.455,279.138,1527.594,13.269,8548.532,0.99,8549.522,128026.85,200,250.841,305.536,27.781,0.083,2.193,5.433,6659.06,409.864,0.958,4528.5,16.6,1811.4,0,0,18.062,29.688,18.83,327.8,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3153.1,2503.205,1629.498,1908.636,30.057,2.276,6.67080802411309,0.109311767393692,6.57417322834646,0.83492,30.948,999
2021,14/10/2021,287,2020,15-Apr,11,sugar,alive,3,395,2017,14/9/2020,105,0,0,318,2021,21,2039,6877.6,6123.69,5244.7,160.736,2843.92,16329.1,17399.562,6959.825,72.721,18.862,86.6,66.11,66.11,0.99,8548.532,8549.522,128026.85,0.649,20,2200,1075.7,404.962,1463.353,462.115,1138.264,266.915,1405.179,11.003,8550.804,1.336,8552.14,128036.627,200,248.075,308.908,31.841,0.088,2.628,6.116,7026.78,412.526,0.946,4165.5,15.3,1666.2,0,0,19.13,29.427,17.353,132.4,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3275.7,2662.115,1868.315,2135.23,34.557,2.716,6.03790595071964,0.114388273664779,6.06550943396226,0.80368,28.439,999
1958,15/04/1958,105,0,15-Apr,0,none,out,-1,0,-1,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,873.2,0,526.966,346.234,0,207.911,207.911,24.509,9505.957,29.86,9535.817,141810.107,0,0,35.269,6.619,0,1.624,1.089,1012.619,350,0,0.1,0,0,0,0,22.648,31.427,18.114,136.1,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,873.2,346.234,526.966,734.877,8.243,1.624,0,0,0,,0,999
1959,15/07/1959,196,1958,15-Apr,1,sugar,alive,0,456,1958,15/4/1958,105,0,0,318,1959,21,2039,7857.76,7042.52,6088.08,188.223,3411.74,17696.7,0,0,0,19.395,133.5,167.873,167.873,29.86,9505.957,9535.817,141810.107,0.884,20,2200,956.1,187.836,1411.305,581.198,1290.909,363.157,1654.066,24.537,9422.435,0.685,9423.121,141437.666,200,298.687,319.961,31.85,0.291,17.674,6.735,3387.032,350,0.977,5419.3,19.9,2167.7,0,0,17.24,28.305,18.8,162.8,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3156.1,2781.198,1599.141,1962.298,49.815,17.965,6.76769507241124,0.113794129133904,7.10275471698113,0.941115,34.117,999
1960,14/08/1960,227,1959,15-Apr,1,sugar,alive,1,396,1958,15/7/1959,105,0,0,318,1960,21,2039,6358.39,5679.6,4927.66,151.586,2834.57,14307.4,19648.668,7859.468,90.247,20.1,78.3,70.766,70.766,0.685,9422.435,9423.121,141437.666,0.868,19,2090,1110.4,412.347,1369.034,496.956,1094.981,309.863,1404.844,11.046,9440.928,0.901,9441.829,142425.218,200,228.45,290.34,28.203,0.001,1.721,5.55,5524.403,350,0.922,3640.5,13.4,1456.2,0,0,17.103,28.347,19.812,210.1,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3200.4,2586.956,1781.381,2091.244,29.925,1.722,5.85962807253003,0.107902372078323,5.96795275590551,0.75793,28.346,999
1961,14/09/1961,257,1960,15-Apr,1,sugar,alive,2,396,1958,14/8/1960,105,0,0,318,1961,21,2039,7335.13,6588.26,5665.97,174.83,3454.77,16691.6,15255.708,6102.282,60.657,21.406,92.5,84.941,84.941,0.901,9440.928,9441.829,142425.218,0.866,21,2310,490.9,252.46,932.911,312.11,1326.496,301.47,1627.966,7.204,9424.892,1.27,9426.162,143211.494,200,262.405,321.108,31.501,0.001,2.068,6.084,5929.988,350,0.948,4213.9,15.4,1685.5,0,0,16.81,28.924,20.946,63.2,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2800.9,2622.11,1185.371,1486.841,33.57,2.069,6.66753111044159,0.107391677713171,6.33442028985507,0.87415,34.548,999
1962,14/10/1962,287,1961,15-Apr,1,sugar,alive,3,395,1958,14/9/1961,105,0,0,318,1962,21,2039,7287.77,6517.85,5634.77,173.705,3318.3,16530.1,17769.664,7107.865,76.585,20.597,95.7,72.505,72.505,1.27,9424.892,9426.162,143211.494,0.857,20,2200,938.4,245.29,1254.515,527.788,1328.712,306.212,1634.924,13.192,9406.779,1.602,9408.382,144120.903,200,264.745,331.774,38.723,0.002,2.721,7.359,6368.404,350,0.939,3995.7,14.6,1598.3,0,0,17.583,29.38,20.364,102.1,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3138.4,2727.788,1499.805,1806.017,41.446,2.723,6.36798020960573,0.10624652889064,6.55490566037736,0.868525,33.183,999
1963,14/11/1963,318,1962,15-Apr,1,sugar,alive,4,396,1958,14/10/1962,105,0,0,318,1963,21,2039,6971.39,6268.47,5323.05,164.399,3125.42,16483.5,17446.911,6978.765,73.809,20.484,93.2,76.175,76.175,1.602,9406.779,9408.382,144120.903,0.849,18,1980,1160.5,345.285,1267.434,624.09,1235.511,306.602,1542.113,11.48,9386.591,1.634,9388.225,144944.068,200,259.334,331.072,46.121,0.003,2.18,8.763,6271.888,350,0.937,3957.2,14.5,1582.9,0,0,17.404,29.102,19.769,91.9,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3140.5,2604.09,1612.719,1919.321,48.304,2.183,6.31310745788356,0.106606325217413,6.76539094650206,0.821995,31.254,999
1964,14/04/1964,105,0,15-Apr,1,none,out,-1,0,1958,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,17374.592,6949.837,77.293,0,0,61.842,61.842,1.634,9386.591,9388.225,144944.068,0.841,0,0,454.9,1.866,137.804,316.931,0,223.606,223.606,6.488,9492.856,5.553,9498.409,148672.642,0,0,7.969,0.273,0,0.118,0.028,3029.331,350,0,0.1,0,0,0,0,21.751,31.679,20.739,92.7,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,454.9,316.931,139.67,363.276,0.391,0.118,0,0,0,,0,999
1965,14/07/1965,195,1964,15-Apr,2,sugar,alive,0,456,1964,14/4/1964,105,0,0,318,1965,21,2039,7190.42,6389.15,5549.89,170.495,3323.7,16405.3,0,0,0,21.078,170.8,153.467,153.467,5.553,9492.856,9498.409,148672.642,0.843,20,2200,925.7,138.428,1405.829,536.071,1285.762,385.271,1671.033,25.082,9333.25,1.768,9335.018,145263.471,200,352.975,399.288,28.571,0.001,19.346,6.057,6655.191,350,0.955,4442.3,16.3,1776.9,0,0,17.254,29.269,18.671,107.4,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3125.7,2736.071,1544.257,1929.528,47.918,19.347,6.23138069150983,0.102029702585167,6.43377358490566,0.852475,33.237,999
1966,14/08/1966,226,1965,15-Apr,2,sugar,alive,1,396,1964,14/7/1965,105,0,0,318,1966,21,2039,7005.91,6237.53,5334.17,163.929,3058.65,16717.4,17720.469,7088.188,89.849,20.05,103.2,63.878,63.878,1.768,9333.25,9335.018,145263.471,0.828,21,2310,379.3,208.099,939.027,258.906,1224.094,303.996,1528.091,9.985,9310.114,1.516,9311.63,145407.982,200,260.649,326.666,39.463,0.003,2.291,7.748,6136.502,350,0.933,3859.2,14.2,1543.7,0,0,17.151,28.492,19.616,102.9,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2689.3,2568.906,1147.126,1451.122,41.757,2.294,6.38127669910849,0.107276988085134,5.93945652173913,0.819645,30.587,999
1967,14/09/1967,257,1966,15-Apr,2,sugar,alive,2,396,1964,14/8/1966,105,0,0,318,1967,21,2039,7131.48,6415.13,5491,169.455,3164.84,16404.8,17490.177,6996.07,74.424,20.072,97.2,77.962,77.962,1.516,9310.114,9311.63,145407.982,0.822,19,2090,822.5,222.442,1174.526,445.044,1218.094,297.821,1515.916,10.509,9295.835,1.17,9297.005,145955,200,263.659,321.125,32.258,0.003,3.327,6.291,6458.851,350,0.939,3993.5,14.6,1597.4,0,0,17.866,28.633,19.652,154.9,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2912.5,2535.044,1396.968,1694.789,35.588,3.33,6.68449936174678,0.111783898316266,6.67145669291339,0.847275,31.648,999
1968,13/10/1968,287,1967,15-Apr,2,sugar,alive,3,395,1964,14/9/1967,105,0,0,318,1968,21,2039,7194.2,6436.47,5627.72,173.368,3175.49,15664.7,17338.551,6935.42,72.802,19.629,93.5,77.578,77.578,1.17,9295.835,9297.005,145955,0.816,19,2090,1460.8,351.637,1708.359,544.213,1201.15,305.668,1506.819,28.93,9287.157,1.29,9288.447,146599.171,200,258.439,320.846,35.241,0.005,2.871,6.741,6540.124,350,0.957,4507.5,16.5,1803,0,0,18.074,28.752,20.257,187.9,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3550.8,2634.213,2059.996,2365.664,38.117,2.876,6.5813964170703,0.115055623800868,6.82551181102362,0.86684,31.755,999
1969,13/11/1969,317,1968,15-Apr,2,sugar,alive,4,396,1964,13/10/1968,105,0,0,318,1969,21,2039,7362.62,6584.77,5644.81,174.027,3329.04,17178.1,17146.433,6858.573,74.178,20.629,96.6,61.562,61.562,1.29,9287.157,9288.447,146599.171,0.809,23,2530,250.5,249.845,900.965,208.406,1329.455,294.027,1623.481,5.292,9266.841,1.679,9268.52,146741.865,200,266.294,334.997,40.922,0.005,2.047,7.727,7113.585,350,0.938,3977.9,14.6,1591.1,0,0,17.834,29.659,20.835,46.5,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2780.5,2738.406,1150.81,1444.837,42.974,2.052,6.35504742540003,0.107193739871301,5.8398322147651,0.870135,33.29,999
1970,15/04/1970,105,0,15-Apr,2,none,out,-1,0,1964,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,17982.562,7193.024,77.693,0,0,67.771,67.771,1.679,9266.841,9268.52,146741.865,0.801,0,0,539.4,0.607,266.808,272.592,0,195.661,195.661,12.361,9374.485,4.712,9379.197,150440.369,0,0,5.86,0.159,0,0.221,0.018,3292.888,350,0,0.1,0,0,0,0,22.057,32.151,21.774,133.6,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,539.4,272.592,267.415,463.076,0.38,0.221,0,0,0,,0,999
1971,15/07/1971,196,1970,15-Apr,3,sugar,alive,0,456,1970,15/4/1970,105,0,0,318,1971,21,2039,7876.91,7075.82,6107.3,188.748,3486.26,17696.1,0,0,0,19.819,164.3,144.096,144.096,4.712,9374.485,9379.197,150440.369,0.803,19,2090,1166.1,68.131,1583.339,709.449,1320.55,355.246,1675.795,26.07,9231.523,1.93,9233.453,146062.978,200,350.339,387.529,21.685,0.001,13.722,4.753,7841.477,350,0.96,4614.2,16.9,1845.7,0,0,17.179,28.576,18.844,220,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3256.1,2799.449,1651.47,2006.716,35.408,13.723,6.74232679359403,0.112631915001537,7.43102362204724,0.94374,34.863,999
1972,14/08/1972,227,1971,15-Apr,3,sugar,alive,1,396,1970,15/7/1971,105,0,0,318,1972,21,2039,6487.2,5821.52,4988.51,153.804,2849.17,14986.9,18963.766,7585.506,94.009,19.885,87.4,72.932,72.932,1.93,9231.523,9233.453,146062.978,0.791,19,2090,1453.2,518.274,1500.596,500.212,1198.864,322.608,1521.472,22.009,9224.661,1.348,9226.009,145018.566,200,237.894,313.031,46.217,0.369,2.691,8.927,7503.402,350,0.92,3607,13.2,1442.8,0,0,16.729,28.625,19.565,206.2,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3543.2,2590.212,2018.87,2341.478,49.277,3.06,5.93789234240286,0.101088945442309,6.05527559055118,0.76902,28.492,999
1973,14/09/1973,257,1972,15-Apr,3,sugar,alive,2,396,1970,14/8/1972,105,0,0,318,1973,21,2039,7072.03,6322.94,5391.72,165.545,2839.78,16803.1,15804.766,6321.907,66.106,18.2,102.1,75.791,75.791,1.348,9224.661,9226.009,145018.566,0.787,19,2090,1060.9,382.212,1229.703,542.555,1217.766,299.059,1516.825,10.567,9205.387,2.073,9207.461,144016.112,200,269.491,325.815,29.654,0.016,2.487,5.819,7906.016,350,0.936,3927.1,14.4,1570.8,0,0,18.042,28.91,19.726,108.5,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3150.9,2632.555,1611.915,1910.974,32.157,2.503,6.28837764073305,0.109139155802416,6.51751968503937,0.827725,28.398,999
1974,14/10/1974,287,1973,15-Apr,3,sugar,alive,3,395,1970,14/9/1973,105,0,0,318,1974,21,2039,6747.69,6093.2,5143.36,159.337,2932.14,16043.3,17620.721,7048.288,72.806,19.735,95.8,97.95,97.95,2.073,9205.387,9207.461,144016.112,0.782,16,1760,2007.7,705.141,1654.961,706.517,1112.12,319.694,1431.813,9.245,9177.529,1.848,9179.377,143890.639,200,254.59,333.263,47.507,0.073,10.858,8.965,7092.992,350,0.896,3229.8,11.8,1291.9,0,0,17.752,28.355,18.545,152.9,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3767.7,2466.517,2360.102,2679.796,58.438,10.931,6.4600000729774,0.11128338686686,7.20981900452489,0.796685,29.321,999
1975,14/11/1975,318,1974,15-Apr,3,sugar,alive,4,396,1970,14/10/1974,105,0,0,318,1975,21,2039,7887.35,7081.92,6058.06,187.443,3450.5,18292.9,16382.089,6552.835,70.924,19.742,107.3,73.735,73.735,1.848,9177.529,9179.377,143890.639,0.777,19,2090,1160.2,303.11,1253.741,743.94,1303.02,300.2,1603.22,10.108,9142.224,1.743,9143.967,143760.408,200,277.437,347.675,44.466,0.056,2.496,8.384,7321.951,350,0.938,3963.9,14.5,1585.6,0,0,18.497,28.821,19.89,179.8,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3250.2,2833.94,1556.851,1857.051,47.018,2.552,6.61421907309259,0.116916580381981,7.37964566929134,0.937215,34.505,999
1976,14/04/1976,105,0,15-Apr,3,none,out,-1,0,1970,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,18918.265,7567.305,78.394,0,0,163.864,163.864,1.743,9142.224,9143.967,143760.408,0.77,0,0,1465.2,307.12,801.714,534.806,0,326.424,326.424,37.012,9243.694,9.039,9252.733,147022.389,0,0,17.479,1.563,0.066,1.175,0.106,4011.97,350,0,0.1,0,0,0,0,22.163,30.457,19.717,139.2,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,1465.2,534.806,1108.834,1435.258,2.804,1.241,0,0,0,,0,999
1977,14/07/1977,195,1976,15-Apr,4,sugar,alive,0,456,1976,14/4/1976,105,0,0,318,1977,21,2039,7991.32,7182.09,6239.21,192.997,3281.82,17521.1,0,0,0,18.016,172.8,193.806,193.806,9.039,9243.694,9252.733,147022.389,0.771,20,2200,1401.4,227.019,1867.939,575.831,1263.55,356.126,1619.676,29.25,9089.271,2.091,9091.363,143184.248,200,361.367,393.855,22.118,0.028,16.899,4.857,7189.863,350,0.97,5015.6,18.4,2006.2,0,0,17.235,28.184,18.917,170.6,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3601.4,2775.831,2094.958,2451.084,39.045,16.927,6.95276477566538,0.119157782173719,7.28290566037736,0.964985,32.818,999
1978,14/08/1978,226,1977,15-Apr,4,sugar,alive,1,396,1976,14/7/1977,105,0,0,318,1978,21,2039,7127.52,6372.68,5554.48,171.49,3136.34,15730.4,19156.124,7662.449,94.487,19.595,102.4,80.572,80.572,2.091,9089.271,9091.363,143184.248,0.758,19,2090,854.1,312.438,1121.45,438.279,1179.377,317.843,1497.219,11.79,9079.683,1.452,9081.135,143270.626,200,259.668,318.453,31.747,0.052,1.988,6.239,6646.72,350,0.931,3816.9,14,1526.8,0,0,17.283,28.125,20.382,150.6,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2944.1,2528.279,1433.888,1751.731,33.787,2.04,6.7828748330386,0.11453902201348,6.75157480314961,0.85745,31.363,999
1979,14/09/1979,257,1978,15-Apr,4,sugar,alive,2,396,1976,14/8/1978,105,0,0,318,1979,21,2039,6510.75,5862.37,5018.04,155.104,2852.52,14927.1,16615.238,6646.094,68.192,19.721,86.3,93.565,93.565,1.452,9079.683,9081.135,143270.626,0.757,19,2090,1578.5,522.448,1766.811,685.558,1072.348,326.741,1399.089,24.393,9072.837,1.413,9074.251,143413.237,200,237.343,311.026,49.343,0.095,2.41,9.427,6664.278,350,0.915,3525.4,12.9,1410.2,0,0,17.891,28.175,19.058,350.7,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3668.5,2775.558,2289.259,2616,51.848,2.505,5.58820965009558,0.110860710076343,6.10645669291339,0.77552,28.525,999
1980,13/10/1980,287,1979,15-Apr,4,sugar,alive,3,395,1976,14/9/1979,105,0,0,318,1980,21,2039,7337.45,6568.18,5711.29,176.004,3325.4,16261.5,15684.63,6273.853,64.197,20.34,100.6,73.716,73.716,1.413,9072.837,9074.251,143413.237,0.752,20,2200,777.5,243.053,1233.039,432.757,1207.431,309.335,1516.766,11.203,9054.077,1.304,9055.381,143408.73,200,266.106,324.699,34.814,0.047,2.972,6.678,6932.992,350,0.958,4545,16.7,1818,0,0,18.422,28.882,20.834,86.4,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2977.5,2632.757,1476.092,1785.427,37.833,3.019,6.6851593215781,0.116038993490097,6.64166037735849,0.88002,33.254,999
1981,13/11/1981,317,1980,15-Apr,4,sugar,alive,4,396,1976,13/10/1980,105,0,0,318,1981,21,2039,7065.93,6332.38,5415,167.266,3138.38,16509.2,17685.55,7074.22,75.545,20.178,92.2,58.358,58.358,1.304,9054.077,9055.381,143408.73,0.746,19,2090,1127,410.968,1326.737,542.312,1165.454,301.043,1466.497,10.338,9047.224,1.676,9048.9,143372.668,200,253.842,320.103,37.257,0.219,2.79,6.978,7157.63,350,0.925,3706.4,13.6,1482.6,0,0,18.071,28.636,19.295,104.8,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3217,2632.312,1737.705,2038.748,40.266,3.009,6.35433793562465,0.114058194459314,6.58527559055118,0.83633,31.384,999
1982,15/04/1982,105,0,15-Apr,4,none,out,-1,0,1976,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,17183.285,6873.314,73.916,0,0,71.156,71.156,1.676,9047.224,9048.9,143372.668,0.742,0,0,547.1,58.592,155.322,376.744,0,248.051,248.051,5.28,9136.135,19.089,9155.224,145352.749,0,0,24.491,1.25,0.041,0.638,0.12,4784.599,350,0,0.1,0,0,0,0,22.919,32.09,21.333,47.4,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,547.1,376.744,213.914,461.965,1.929,0.679,0,0,0,,0,999
1983,15/07/1983,196,1982,15-Apr,5,sugar,alive,0,456,1982,15/4/1982,105,0,0,318,1983,21,2039,8098.37,7219.84,6313.49,194.627,3450.62,17848.8,0,0,0,18.907,176.2,156.291,156.291,19.089,9136.135,9155.224,145352.749,0.743,22,2420,663.4,132.43,1344.746,406.174,1305.155,362.898,1668.053,23.943,8974.546,1.742,8976.289,141957.781,200,369.918,403.658,31.642,0.036,16.8,6.735,6782.498,350,0.973,5162.5,18.9,2065,0,0,17.149,28.361,19.179,95.4,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3083.4,2826.174,1477.176,1840.074,48.478,16.836,6.88658943150705,0.116679146286119,6.78142857142857,0.973135,34.506,999
1984,14/08/1984,227,1983,15-Apr,5,sugar,alive,1,396,1982,15/7/1983,105,0,0,318,1984,21,2039,7094.75,6358.04,5447.39,168.088,3124.13,16473.6,19559.628,7823.852,97.947,19.961,90.4,94.462,94.462,1.742,8974.546,8976.289,141957.781,0.73,21,2310,563.8,263.706,1072.934,411.062,1229.875,300.357,1530.232,9.964,8973.933,1.403,8975.337,141822.75,200,249.025,311.489,33.845,0.1,1.996,6.594,6925.776,350,0.924,3688.5,13.5,1475.4,0,0,17.537,28.492,19.07,75.6,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2873.8,2721.062,1336.64,1636.997,35.941,2.096,6.17729401241133,0.109844781706303,6.09014492753623,0.84044,31.241,999
1985,14/09/1985,257,1984,15-Apr,5,sugar,alive,2,396,1982,14/8/1984,105,0,0,318,1985,21,2039,6689.15,5987.36,5185.53,159.659,2898.12,15036.3,17137.757,6855.102,71.047,19.427,90.9,101.39,101.39,1.403,8973.933,8975.337,141822.75,0.729,18,1980,817.5,231.068,1124.632,589.697,1148.317,333.39,1481.707,9.475,8967.889,1.099,8968.988,141731.694,200,253.32,312.191,33.151,0.086,2.742,6.487,6950.755,350,0.946,4171.9,15.3,1668.8,0,0,17.387,28.523,19.502,111.4,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2797.5,2569.697,1355.7,1689.09,35.979,2.828,6.21314497390159,0.1077534222353,6.570329218107,0.798295,28.981,999
1986,14/10/1986,287,1985,15-Apr,5,sugar,alive,3,395,1982,14/9/1985,105,0,0,318,1986,21,2039,6795.65,6096.67,5202.59,160.456,2983.35,15930.7,16326.952,6530.781,71.034,19.969,95.6,61.483,61.483,1.099,8967.889,8968.988,141731.694,0.726,20,2200,802.8,246.476,1208.471,550.327,1191.094,324.987,1516.082,11.132,8947.421,1.846,8949.267,141058.877,200,249.762,332.419,52.185,0.193,2.187,9.926,7510.634,350,0.926,3722,13.6,1488.8,0,0,18.476,29.285,18.879,117.8,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3002.8,2750.327,1454.947,1779.934,54.565,2.38,5.83406991241405,0.105835964017777,6.05494339622642,0.80228,29.834,999
